subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
2,nan,1,1,1,0,1,1,1,1,1,1.21987367919,1,0.988130438374,1
2,nan,1,2,1,1,2,3,1,3,2,1.35985918336,2,0.741417434532,1
2,nan,1,3,1,1,2,8,1,8,1,1.09988610419,1,0.582826265716,1
2,nan,1,4,1,1,1,7,1,7,1,1.34986021877,1,0.773701012018,1
2,nan,1,5,1,0,2,5,1,5,2,1.30986436044,1,1.01930916868,0
2,nan,1,6,1,1,1,3,1,3,2,1.38985607711,2,0.380099164555,1
2,nan,1,7,1,1,1,7,1,7,1,1.27986746669,1,0.463997222832,1
2,nan,1,8,1,1,2,7,1,7,2,1.10988506877,1,0.600793920341,0
2,nan,1,9,1,1,2,4,1,4,1,1.31986332502,1,1.02664855437,1
2,nan,1,10,1,1,2,8,1,8,2,1.18987678544,2,0.533768027322,1
2,nan,1,11,1,1,2,5,1,5,1,1.19987575002,1,0.519733146182,1
2,nan,1,12,1,1,2,4,1,4,2,1.38985607711,1,0.819991094759,0
2,nan,1,13,1,0,2,3,0,2,2,1.07988817502,2,0.814732202911,1
2,nan,1,14,1,1,2,2,1,2,1,1.09988610419,1,0.580559819471,1
2,nan,1,15,1,1,1,2,0,4,2,1.01989438752,2,0.687424513395,1
2,nan,1,16,1,1,1,6,1,6,2,1.23987160835,2,0.521045378642,1
2,nan,1,17,1,1,2,8,1,8,2,0.99989645835,2,0.656502675265,1
2,nan,1,18,1,1,2,6,1,6,1,1.2098747146,1,0.537730082171,1
2,nan,1,19,1,0,1,5,0,2,1,1.2098747146,1,1.00331665494,1
2,nan,1,20,1,1,1,2,1,2,2,1.36985814794,2,0.580812485307,1
2,nan,1,21,1,1,2,3,1,3,1,1.25986953752,1,1.01120454015,1
2,nan,1,22,1,1,1,7,1,7,2,1.24987057294,2,0.879068426555,1
2,nan,1,23,1,1,1,1,1,1,1,1.2098747146,1,0.607737251674,1
2,nan,1,24,1,1,2,1,1,1,1,1.07988817502,1,0.625639098347,1
2,nan,1,25,1,1,2,8,1,8,2,1.09988610419,2,0.624411993311,1
2,nan,1,26,1,1,1,5,0,2,1,1.31986332502,1,0.522759401356,1
2,nan,1,27,1,1,1,1,1,1,1,1.33986125419,1,0.530878821504,1
2,nan,1,28,1,1,1,5,1,5,1,1.35985918336,1,0.880807504524,1
2,nan,1,29,1,1,2,1,1,1,1,1.15987989169,1,0.755499105784,1
2,nan,1,30,1,1,1,7,1,7,2,1.21987367919,2,0.56536756549,1
2,nan,1,31,1,1,2,6,0,8,2,1.31986332502,2,0.476452111965,1
2,nan,1,32,1,1,1,1,0,2,2,1.27986746669,2,0.623062328785,1
2,nan,1,33,1,1,2,3,1,3,2,1.22987264377,2,0.746765378397,1
2,nan,1,34,1,1,2,2,1,2,2,1.2698685021,2,0.803622148233,1
2,nan,1,35,1,1,2,6,0,8,2,1.2698685021,2,0.527740873978,1
2,nan,1,36,1,1,1,1,1,1,2,1.28986643127,2,0.526225784328,1
2,nan,1,37,1,0,1,2,1,2,1,0.99989645835,1,0.777767816093,1
2,nan,1,38,1,0,1,4,0,2,1,1.32986228961,1,0.733555510291,1
2,nan,1,39,1,1,2,3,1,3,2,1.1498809271,2,0.510529406019,1
2,nan,1,40,1,0,2,5,1,5,2,1.19987575002,1,0.759277925012,0
2,nan,1,41,1,1,1,8,1,8,2,1.38985607711,1,0.80603651132,0
2,nan,1,42,1,1,1,4,0,3,2,1.36985814794,2,0.535826786538,1
2,nan,1,43,1,1,2,7,1,7,1,1.31986332502,1,0.604570626398,1
2,nan,1,44,1,1,1,6,1,6,2,1.34986021877,2,0.722317160573,1
2,nan,1,45,1,1,2,2,1,2,2,1.00989542293,1,0.831284686923,0
