subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
7,2,1,1,1,1,1,4,1,4,2,1.26985805432,1,0.923837976958,0
7,2,1,2,1,1,2,6,1,6,2,1.16986923114,2,0.526035751955,1
7,2,1,3,1,1,1,2,1,2,1,1.24986028968,1,0.46884971054,1
7,2,1,4,1,1,1,3,1,3,1,1.259859172,2,0.722595430816,0
7,2,1,5,1,1,1,6,1,6,2,1.32985134822,2,0.667593701117,1
7,2,1,6,1,1,2,3,0,2,2,1.01988599638,2,0.619056459447,1
7,2,1,7,1,1,1,4,1,4,2,1.38984464213,2,0.558046966928,1
7,2,1,8,1,1,1,5,1,5,2,1.0898781726,2,0.927707915624,1
7,2,1,9,1,1,2,6,1,6,1,1.259859172,1,0.784803940212,1
7,2,1,10,1,1,2,7,1,7,1,1.22986252505,2,0.92445952171,0
7,2,1,11,1,1,2,4,1,4,1,1.37984575981,1,0.601235723941,1
7,2,1,12,1,1,1,2,1,2,2,1.33985023054,2,0.48903859494,1
7,2,1,13,1,1,2,7,1,7,1,1.09987705492,1,0.919865101545,1
7,2,1,14,1,1,2,6,0,2,1,1.22986252505,1,0.627559759159,1
7,2,1,15,1,1,1,2,0,3,1,1.32985134822,2,0.888415359732,0
7,2,1,16,1,1,2,4,1,4,2,1.14987146651,2,0.772206716307,1
7,2,1,17,1,1,1,5,0,4,1,1.34984911286,1,0.720902860918,1
7,2,1,18,1,1,1,2,1,2,2,1.04988264333,2,0.556757691731,1
7,2,1,19,1,1,1,6,1,6,1,1.04988264333,1,1.03350274126,1
7,2,1,20,1,1,2,1,1,1,2,1.15987034883,2,0.48725033311,1
7,2,1,21,1,1,2,7,0,8,2,1.12987370187,2,0.622094451861,1
7,2,1,22,1,1,1,6,1,6,1,1.28985581895,1,0.712259192915,1
7,2,1,23,1,1,1,8,0,6,1,1.06988040797,1,0.706794187485,1
7,2,1,24,1,1,2,7,1,7,2,1.06988040797,2,0.640492055758,1
7,2,1,25,1,1,2,6,1,6,1,1.34984911286,1,0.663402273785,1
7,2,1,26,1,1,2,3,1,3,2,1.10987593724,2,0.607201527208,1
7,2,1,27,1,1,2,5,1,5,2,1.06988040797,2,0.744098343534,1
7,2,1,28,1,1,2,1,0,8,1,1.28985581895,1,0.858896964844,1
7,2,1,29,1,1,2,8,1,8,1,1.01988599638,2,0.825132504646,0
7,2,1,30,1,1,1,7,1,7,1,1.34984911286,1,0.727366141478,1
7,2,1,31,1,1,2,8,1,8,2,1.09987705492,2,0.903053206524,1
7,2,1,32,1,1,1,7,1,7,1,1.31985246591,1,0.747949868295,1
7,2,1,33,1,1,1,1,1,1,1,1.03988376102,1,0.52644297093,1
7,2,1,34,1,1,2,2,1,2,2,1.32985134822,2,0.52913260849,1
7,2,1,35,1,1,1,5,1,5,1,1.26985805432,1,0.582426071191,1
7,2,1,36,1,1,2,5,1,5,2,1.22986252505,1,0.593242278084,0
7,2,1,37,1,1,1,2,1,2,2,1.22986252505,2,0.424849836118,1
7,2,1,38,1,1,1,3,1,3,2,1.21986364273,2,0.531806247083,1
7,2,1,39,1,1,2,3,1,3,2,1.14987146651,2,0.579473205353,1
7,2,1,40,1,1,1,6,1,6,2,1.09987705492,2,0.584243614148,1
7,2,1,41,1,1,1,8,1,8,2,1.26985805432,2,0.431995336754,1
7,2,1,42,1,1,2,8,0,2,1,1.13987258419,2,0.594767311637,0
7,2,1,43,1,1,2,5,1,5,1,1.05988152565,1,0.673250996011,1
7,2,1,44,1,1,1,2,1,2,2,1.16986923114,2,0.521608264402,1
7,2,1,45,1,1,2,3,1,3,2,1.03988376102,2,0.595341765091,1
7,2,1,46,1,1,2,4,1,4,1,1.13987258419,1,0.504165768612,1
7,2,1,47,1,1,2,3,1,3,2,1.26985805432,2,0.417919264988,1
7,2,1,48,1,1,1,8,1,8,1,1.27985693664,1,0.540675711818,1
7,2,1,49,1,1,1,2,0,4,1,1.05988152565,1,0.616641521121,1
7,2,1,50,1,1,1,6,1,6,1,1.11987481956,1,0.539392775832,1
7,2,1,51,1,1,2,1,1,1,2,1.09987705492,2,0.443224799968,1
7,2,1,52,1,1,2,7,1,7,2,1.21986364273,2,0.509927509589,1
7,2,1,53,1,1,2,2,1,2,2,1.05988152565,2,0.382242475505,1
7,2,1,54,1,1,2,1,1,1,2,1.06988040797,2,0.472613693788,1
7,2,1,55,1,1,2,3,0,8,2,1.20986476041,2,0.466985378152,1
7,2,1,56,1,1,1,4,1,4,1,1.35984799518,1,0.45938798218,1
7,2,1,57,1,1,2,2,1,2,1,1.26985805432,1,0.605086644968,1
7,2,1,58,1,1,1,8,1,8,1,1.39984352445,1,0.51205657959,1
7,2,1,59,1,1,1,3,1,3,1,1.32985134822,1,0.641682620353,1
7,2,1,60,1,1,2,1,0,4,2,1.27985693664,1,0.632795949181,0
7,2,1,61,1,1,2,4,1,4,2,1.33985023054,1,0.514838890409,0
7,2,1,62,1,1,1,7,1,7,1,1.01988599638,1,0.501099098805,1
7,2,1,63,1,1,2,5,0,6,2,1.01988599638,2,0.708930804167,1
7,2,1,64,1,1,2,4,0,2,1,1.37984575981,2,0.568274834472,0
7,2,1,65,1,1,1,3,1,3,2,1.23986140737,2,0.931569402008,1
7,2,1,66,1,1,1,6,0,4,2,1.03988376102,1,0.648654547298,0
7,2,1,67,1,1,1,1,1,1,2,1.21986364273,2,0.492662511766,1
7,2,1,68,1,1,1,8,1,8,1,1.21986364273,1,0.544868044752,1
7,2,1,69,1,1,2,7,1,7,1,1.01988599638,1,0.657039213165,1
7,2,1,70,1,1,2,1,1,1,2,1.09987705492,2,0.422137256643,1
7,2,1,71,1,1,2,1,1,1,2,1.15987034883,2,0.41346340191,1
7,2,1,72,1,1,2,5,1,5,1,1.03988376102,1,0.586119719361,1
7,2,1,73,1,1,2,4,0,2,1,1.0898781726,1,0.665910489104,1
7,2,1,74,1,1,2,5,1,5,1,1.12987370187,1,0.448851304398,1
7,2,1,75,1,1,2,1,1,1,2,1.30985358359,2,0.641131712548,1
7,2,1,76,1,1,2,4,1,4,1,1.36984687749,1,0.536191473217,1
7,2,1,77,1,1,1,7,0,6,1,1.16986923114,1,0.701108818932,1
7,2,1,78,1,1,1,5,1,5,1,1.20986476041,1,0.446037599382,1
7,2,1,79,1,1,2,8,1,8,2,1.09987705492,2,0.526366900373,1
7,2,1,80,1,1,2,8,1,8,1,1.24986028968,1,0.613132313867,1
