subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
3,2,1,1,2,1,1,5,1,5,1,1.20987690613,0,nan,0
3,2,1,2,2,0,1,7,1,7,1,1.13988402726,0,nan,0
3,2,1,3,2,1,2,7,1,7,2,1.08988911379,0,nan,0
3,2,1,4,2,1,2,7,0,5,1,1.20987690613,0,nan,0
3,2,1,5,2,1,2,4,1,4,2,1.25987181961,0,nan,0
3,2,1,6,2,1,2,3,0,4,2,1.08988911379,0,nan,0
3,2,1,7,2,1,1,7,1,7,1,1.0698911484,0,nan,0
3,2,1,8,2,1,2,3,1,3,2,1.16988097535,0,nan,0
3,2,1,9,2,1,1,1,1,1,1,1.12988504457,0,nan,0
3,2,1,10,2,1,2,7,0,2,1,1.08988911379,0,nan,0
3,2,1,11,2,1,2,8,1,8,2,1.0698911484,0,nan,0
3,2,1,12,2,1,1,6,1,6,1,1.33986368117,0,nan,0
3,2,1,13,2,1,1,7,1,7,1,1.15988199265,0,nan,0
3,2,1,14,2,1,1,4,1,4,2,1.25987181961,0,nan,0
3,2,1,15,2,1,1,5,1,5,1,1.37985961195,0,nan,0
3,2,1,16,2,1,1,8,1,8,2,1.15988199265,0,nan,0
3,2,1,17,2,1,1,2,1,2,2,1.16988097535,0,nan,0
3,2,1,18,2,1,1,4,0,1,1,1.31986571578,0,nan,0
3,2,1,19,2,1,1,2,1,2,2,1.29986775039,0,nan,0
3,2,1,20,2,0,2,4,1,4,2,1.00989725222,0,nan,0
3,2,1,21,2,0,2,1,1,1,2,1.21987588883,0,nan,0
3,2,1,22,2,1,1,6,0,1,1,1.12988504457,0,nan,0
3,2,1,23,2,1,2,4,0,1,1,1.34986266386,0,nan,0
3,2,1,24,2,1,2,2,1,2,2,1.37985961195,0,nan,0
3,2,1,25,2,1,1,3,0,1,1,1.08988911379,0,nan,0
3,2,1,26,2,1,2,2,1,2,1,1.04989318301,0,nan,0
3,2,1,27,2,1,2,5,1,5,2,1.09988809648,0,nan,0
3,2,1,28,2,1,2,6,0,1,2,1.38985859465,0,nan,0
3,2,1,29,2,1,1,5,1,5,1,1.20987690613,0,nan,0
3,2,1,30,2,1,1,2,1,2,2,1.32986469847,0,nan,0
3,2,1,31,2,1,2,2,1,2,1,1.279869785,0,nan,0
3,2,1,32,2,1,1,1,1,1,2,1.01989623492,0,nan,0
3,2,1,33,2,1,2,3,1,3,1,1.07989013109,0,nan,0
3,2,1,34,2,1,1,3,1,3,1,1.31986571578,0,nan,0
3,2,1,35,2,0,1,4,1,4,1,1.10988707918,0,nan,0
3,2,1,36,2,0,1,6,1,6,2,1.00989725222,0,nan,0
3,2,1,37,2,1,2,6,1,6,1,1.32986469847,0,nan,0
3,2,1,38,2,0,1,1,1,1,2,1.04989318301,0,nan,0
3,2,1,39,2,0,2,5,1,5,2,1.23987385422,0,nan,0
3,2,1,40,2,1,2,8,1,8,1,1.11988606187,0,nan,0
3,2,1,41,2,1,1,1,1,1,2,1.31986571578,0,nan,0
3,2,1,42,2,1,1,3,1,3,2,1.34986266386,0,nan,0
3,2,1,43,2,1,1,1,1,1,1,1.11988606187,0,nan,0
3,2,1,44,2,1,1,5,1,5,2,1.39985757734,0,nan,0
3,2,1,45,2,1,2,8,1,8,2,1.36986062925,0,nan,0
3,2,1,46,2,1,1,6,1,6,1,1.12988504457,0,nan,0
3,2,1,47,2,1,2,7,1,7,2,1.35986164656,0,nan,0
3,2,1,48,2,1,2,8,1,8,1,1.28986876769,0,nan,0
3,2,1,49,2,1,2,6,1,6,2,1.11988606187,0,nan,0
3,2,1,50,2,1,1,2,1,2,1,1.22987487152,0,nan,0
3,2,1,51,2,1,2,6,1,6,1,1.2698708023,0,nan,0
3,2,1,52,2,1,2,5,0,1,2,1.38985859465,0,nan,0
3,2,1,53,2,1,2,8,0,5,2,1.10988707918,0,nan,0
3,2,1,54,2,1,2,2,0,1,1,1.25987181961,0,nan,0
3,2,1,55,2,1,1,1,1,1,2,1.34986266386,0,nan,0
3,2,1,56,2,0,2,7,1,7,2,1.0598921657,0,nan,0
3,2,1,57,2,1,1,7,1,7,1,1.13988402726,0,nan,0
3,2,1,58,2,1,1,1,0,6,1,1.36986062925,0,nan,0
3,2,1,59,2,1,1,5,0,2,1,1.19987792343,0,nan,0
3,2,1,60,2,1,1,8,1,8,2,1.16988097535,0,nan,0
3,2,1,61,2,0,2,8,1,8,2,1.30986673308,0,nan,0
3,2,1,62,2,1,1,4,1,4,1,1.07989013109,0,nan,0
3,2,1,63,2,1,2,8,1,8,1,1.2698708023,0,nan,0
