subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
10,2,1,77,2,0,1,4,1,4,1,1.07988352949,0,nan,0
10,2,1,78,2,1,2,3,1,3,1,1.35985333343,0,nan,0
10,2,1,79,2,1,2,8,1,8,1,1.13987705891,0,nan,0
10,2,1,80,2,1,2,6,1,6,1,1.04988676478,0,nan,0
10,2,2,81,1,0,1,3,0,4,2,1.04988676478,2,1.1024612817,1
10,2,2,82,1,1,1,2,1,2,1,1.01989000007,1,1.25013848208,1
10,2,2,83,1,1,2,3,0,1,1,1.01989000007,1,0.842803690699,1
10,2,2,84,1,1,1,4,1,4,2,1.15987490204,2,0.937026085914,1
10,2,2,85,1,1,1,1,0,6,2,1.13987705891,1,0.863479844993,0
10,2,2,86,1,1,2,8,1,8,1,1.32985656872,1,0.688897743705,1
10,2,2,87,1,1,2,7,1,7,2,1.05988568635,1,0.655975705595,0
10,2,2,88,1,1,2,8,1,8,1,1.39984901971,1,0.722821078263,1
10,2,2,89,1,0,1,7,0,8,2,1.06988460792,1,0.897145686089,0
10,2,2,90,1,0,2,1,0,6,2,1.18987166675,1,0.757437501918,0
10,2,2,91,1,1,2,3,1,3,1,1.03988784321,2,1.53188134765,0
10,2,2,92,1,0,2,6,0,2,2,1.25986411774,2,0.724051794503,1
10,2,2,93,1,1,2,1,1,1,1,1.04988676478,2,1.03785033675,0
10,2,2,94,1,1,1,5,1,5,2,1.12987813734,2,0.72863385058,1
10,2,2,95,1,1,2,4,1,4,1,1.01989000007,2,1.20843117626,0
10,2,2,96,1,1,1,8,1,8,1,1.13987705891,1,0.661125877523,1
10,2,2,97,1,1,1,2,1,2,2,1.13987705891,2,0.70995334629,1
10,2,2,98,1,1,2,8,1,8,2,1.26986303931,2,1.26456717402,1
10,2,2,99,1,1,1,2,1,2,2,1.22986735303,2,0.740530472831,1
10,2,2,100,1,1,2,3,1,3,1,1.33985549029,2,1.19423280971,0
10,2,2,101,1,1,1,6,1,6,1,1.2398662746,1,0.759016272263,1
10,2,2,102,1,1,1,2,1,2,2,1.01989000007,2,0.685537045938,1
10,2,2,103,1,1,1,7,1,7,2,1.04988676478,1,0.666566446424,0
10,2,2,104,1,1,2,1,1,1,2,1.20986950989,2,0.715389689081,1
10,2,2,105,1,0,1,8,1,8,2,1.08988245106,2,0.770243954728,1
10,2,2,106,1,0,1,5,1,5,1,1.35985333343,1,0.798116342979,1
10,2,2,107,1,1,1,4,0,3,1,1.29985980402,2,0.916857070057,0
10,2,2,108,1,1,2,6,1,6,2,1.1098802942,2,0.866500941105,1
10,2,2,109,1,1,1,8,1,8,1,1.09988137263,1,0.8193965354,1
10,2,2,110,1,1,1,2,1,2,2,1.06988460792,2,0.634378249873,1
10,2,2,111,1,1,2,6,0,5,1,1.04988676478,1,0.952004177845,1
10,2,2,112,1,1,1,5,1,5,2,1.16987382361,2,0.838851331384,1
10,2,2,113,1,1,1,1,1,1,1,1.33985549029,2,0.922514984035,0
10,2,2,114,1,0,1,5,0,7,1,1.1098802942,1,0.677338006208,1
10,2,2,115,1,1,2,5,1,5,1,1.38985009814,1,0.907136916881,1
10,2,2,116,1,1,1,7,0,4,1,1.07988352949,2,0.780004860018,0
10,2,2,117,1,1,2,8,0,4,2,0.999892156935,2,1.21376337472,1
10,2,2,118,1,1,2,4,1,4,1,1.1098802942,1,0.827846427565,1
10,2,2,119,1,0,2,5,1,5,2,1.33985549029,1,0.803094450035,0
10,2,2,120,1,1,2,8,0,7,2,1.12987813734,2,0.877150244312,1
10,2,2,121,1,1,1,3,1,3,2,1.29985980402,2,0.64778270328,1
10,2,2,122,1,1,2,1,1,1,1,1.15987490204,1,0.747892734129,1
10,2,2,123,1,1,2,4,1,4,2,1.08988245106,2,0.646311699995,1
10,2,2,124,1,1,1,5,1,5,2,1.24986519617,2,1.05814825045,1
10,2,2,125,1,0,2,6,1,6,1,1.31985764715,1,0.708910995629,1
10,2,2,126,1,1,2,6,1,6,1,1.20986950989,1,0.805075006676,1
10,2,2,127,1,1,1,4,1,4,2,1.05988568635,2,0.951503076823,1
10,2,2,128,1,1,1,2,1,2,2,1.26986303931,2,0.682500252849,1
10,2,2,129,1,1,2,4,0,5,1,1.31985764715,2,0.803970773122,0
10,2,2,130,1,1,2,5,1,5,2,1.19987058832,2,0.781482504448,1
10,2,2,131,1,0,2,7,1,7,2,1.35985333343,2,1.14871079673,1
10,2,2,132,1,0,1,8,1,8,1,1.38985009814,1,1.21939955407,1
10,2,2,133,1,1,1,1,1,1,2,1.39984901971,2,0.691171414219,1
10,2,2,134,1,1,2,1,1,1,1,1.34985441186,2,0.960554893943,0
10,2,2,135,1,0,1,5,0,3,1,1.35985333343,1,0.826776908943,1
10,2,2,136,1,1,2,6,1,6,2,1.12987813734,2,0.81266246154,1
10,2,2,137,1,0,2,8,1,8,1,1.38985009814,1,0.793346525053,1
10,2,2,138,1,1,2,1,1,1,1,1.05988568635,2,0.905125267687,0
10,2,2,139,1,1,2,3,1,3,2,1.38985009814,2,0.858039276092,1
10,2,2,140,1,0,1,7,1,7,1,1.01989000007,1,0.71967772569,1
10,2,2,141,1,1,2,4,1,4,2,1.21986843146,2,0.710490369704,1
10,2,2,142,1,1,2,7,1,7,2,1.24986519617,1,0.794961217442,0
10,2,2,143,1,0,2,2,0,8,1,1.19987058832,1,0.743171818787,1
10,2,2,144,1,1,2,3,1,3,2,1.16987382361,2,0.849263970042,1
10,2,2,145,1,0,1,6,1,6,2,1.04988676478,1,1.25764201768,0
10,2,2,146,1,1,1,4,1,4,1,1.1098802942,1,0.986084483797,1
10,2,2,147,1,1,2,2,1,2,2,1.16987382361,2,0.632430294878,1
10,2,2,148,1,1,2,6,1,6,2,1.18987166675,1,0.736016638926,0
10,2,2,149,1,1,1,5,1,5,1,1.14987598048,1,1.16706769844,1
10,2,2,150,1,0,2,4,1,4,1,1.12987813734,2,0.945915799937,0
10,2,2,151,1,1,1,1,1,1,1,1.24986519617,1,0.820216711145,1
10,2,2,152,1,0,1,3,1,3,2,1.06988460792,1,1.06700174022,0
10,2,2,153,1,1,1,2,1,2,2,1.09988137263,2,0.766826505889,1
10,2,2,154,1,1,1,3,1,3,2,1.06988460792,2,0.64882233704,1
10,2,2,155,1,1,1,2,0,1,1,1.38985009814,2,0.802968571079,0
10,2,2,156,1,1,2,7,1,7,1,1.09988137263,1,0.657962601515,1
10,2,2,157,1,1,2,6,1,6,1,1.34985441186,1,0.799901591032,1
10,2,2,158,1,1,1,3,1,3,1,1.06988460792,1,0.888091152068,1
10,2,2,159,1,0,1,7,1,7,1,1.12987813734,1,0.72589107696,1
10,2,2,160,1,1,1,7,1,7,1,1.15987490204,1,0.712530394434,1
10,2,3,161,2,0,1,2,1,2,2,1.11987921577,0,nan,0
10,2,3,162,2,1,1,8,1,8,1,1.15987490204,0,nan,0
10,2,3,163,2,1,2,1,1,1,1,1.02988892164,0,nan,0
10,2,3,164,2,1,2,5,1,5,1,1.24986519617,0,nan,0
10,2,3,165,2,1,1,3,1,3,2,1.12987813734,0,nan,0
10,2,3,166,2,1,2,8,1,8,1,1.21986843146,0,nan,0
10,2,3,167,2,1,1,2,1,2,2,1.02988892164,0,nan,0
10,2,3,168,2,1,1,8,1,8,2,1.03988784321,0,nan,0
10,2,3,169,2,1,1,7,1,7,2,1.02988892164,0,nan,0
10,2,3,170,2,1,2,4,1,4,1,1.22986735303,0,nan,0
10,2,3,171,2,0,2,1,1,1,1,1.18987166675,0,nan,0
10,2,3,172,2,1,1,2,1,2,1,1.39984901971,0,nan,0
10,2,3,173,2,1,1,8,1,8,1,1.35985333343,0,nan,0
10,2,3,174,2,1,1,5,1,5,2,1.22986735303,0,nan,0
10,2,3,175,2,1,1,8,1,8,1,1.37985117657,0,nan,0
10,2,3,176,2,1,2,8,1,8,1,1.32985656872,0,nan,0
10,2,3,177,2,0,2,3,1,3,2,1.28986088245,0,nan,0
10,2,3,178,2,1,1,1,1,1,1,1.04988676478,0,nan,0
