subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
6,2,1,1,2,1,1,7,1,7,2,1.22963596405,0,nan,0
6,2,1,2,2,0,2,5,1,5,2,1.13966260083,0,nan,0
6,2,1,3,2,0,1,7,0,3,1,1.03969219725,0,nan,0
6,2,1,4,2,1,1,4,1,4,1,1.0996744394,0,nan,0
6,2,1,5,2,0,1,6,1,6,2,1.12966556047,0,nan,0
6,2,1,6,2,0,1,3,1,3,2,1.34960044835,0,nan,0
6,2,1,7,2,0,2,8,1,8,2,1.23963300441,0,nan,0
6,2,1,8,2,0,2,4,1,4,2,1.12966556047,0,nan,0
6,2,1,9,2,0,1,1,1,1,1,1.2896182062,0,nan,0
6,2,1,10,2,0,1,1,0,4,1,1.2896182062,0,nan,0
6,2,1,11,2,0,1,3,1,3,1,1.32960636763,0,nan,0
6,2,1,12,2,1,2,2,0,3,1,1.02969515689,0,nan,0
6,2,1,13,2,1,1,4,1,4,2,1.03969219725,0,nan,0
6,2,1,14,2,0,2,1,0,7,1,1.31960932728,0,nan,0
6,2,1,15,2,0,2,2,1,2,2,1.17965076226,0,nan,0
6,2,1,16,2,0,1,5,1,5,2,1.21963892369,0,nan,0
6,2,1,17,2,0,2,2,1,2,1,1.30961228692,0,nan,0
6,2,1,18,2,0,1,8,1,8,1,1.14965964119,0,nan,0
6,2,1,19,2,0,2,3,1,3,1,1.18964780262,0,nan,0
6,2,1,20,2,0,2,7,1,7,1,1.23963300441,0,nan,0
6,2,1,21,2,0,1,2,1,2,2,1.37959156943,0,nan,0
6,2,1,22,2,0,1,5,1,5,1,1.23963300441,0,nan,0
6,2,1,23,2,0,1,3,1,3,1,1.17965076226,0,nan,0
6,2,1,24,2,1,2,4,1,4,2,1.23963300441,0,nan,0
6,2,1,25,2,1,1,3,0,4,1,1.07968035868,0,nan,0
6,2,1,26,2,1,1,4,1,4,1,1.0996744394,0,nan,0
6,2,1,27,2,0,1,8,1,8,2,1.0996744394,0,nan,0
6,2,1,28,2,0,2,6,1,6,2,1.23963300441,0,nan,0
6,2,1,29,2,0,1,6,1,6,2,1.34960044835,0,nan,0
6,2,1,30,2,0,2,8,1,8,2,1.10967147976,0,nan,0
6,2,1,31,2,0,2,3,1,3,1,1.30961228692,0,nan,0
6,2,1,32,2,1,2,4,0,7,1,1.13966260083,0,nan,0
6,2,1,33,2,1,1,4,1,4,2,1.01969811653,0,nan,0
6,2,1,34,2,0,1,7,1,7,2,1.30961228692,0,nan,0
6,2,1,35,2,0,1,1,1,1,2,1.15965668155,0,nan,0
6,2,1,36,2,0,1,6,0,3,2,1.21963892369,0,nan,0
6,2,1,37,2,0,2,2,1,2,2,1.04968923761,0,nan,0
6,2,1,38,2,0,1,3,0,1,2,1.17965076226,0,nan,0
6,2,1,39,2,0,1,7,1,7,1,1.29961524656,0,nan,0
6,2,1,40,2,0,1,6,1,6,1,1.14965964119,0,nan,0
6,2,1,41,2,0,2,1,1,1,1,1.05968627796,0,nan,0
6,2,1,42,2,0,2,4,1,4,1,1.34960044835,0,nan,0
6,2,1,43,2,0,1,8,0,5,2,1.11966852011,0,nan,0
6,2,1,44,2,0,2,7,1,7,1,1.12966556047,0,nan,0
6,2,1,45,2,0,1,6,0,3,1,1.30961228692,0,nan,0
6,2,1,46,2,0,1,2,1,2,1,1.35959748871,0,nan,0
6,2,1,47,2,0,1,7,1,7,1,1.11966852011,0,nan,0
6,2,1,48,2,0,2,7,0,3,1,1.38958860978,0,nan,0
6,2,1,49,2,1,1,6,1,6,1,1.07968035868,0,nan,0
6,2,1,50,2,0,2,6,1,6,1,1.37959156943,0,nan,0
6,2,1,51,2,0,1,8,0,4,2,1.36959452907,0,nan,0
6,2,1,52,2,1,1,5,1,5,1,1.02969515689,0,nan,0
6,2,1,53,2,0,1,8,1,8,1,1.15965668155,0,nan,0
6,2,1,54,2,0,1,1,1,1,1,1.37959156943,0,nan,0
6,2,1,55,2,0,2,6,1,6,2,1.17965076226,0,nan,0
6,2,1,56,2,0,1,2,1,2,1,1.36959452907,0,nan,0
6,2,1,57,2,0,1,5,1,5,1,1.26962412549,0,nan,0
6,2,1,58,2,0,1,1,1,1,2,1.2896182062,0,nan,0
6,2,1,59,2,0,2,8,1,8,1,1.06968331832,0,nan,0
6,2,1,60,2,0,2,5,1,5,2,1.04968923761,0,nan,0
6,2,1,61,2,0,1,2,0,7,2,1.14965964119,0,nan,0
6,2,1,62,2,1,1,6,1,6,2,1.13966260083,0,nan,0
6,2,1,63,2,0,1,1,1,1,2,1.13966260083,0,nan,0
6,2,1,64,2,0,2,4,1,4,1,1.24963004477,0,nan,0
6,2,1,65,2,0,1,4,0,2,2,1.27962116584,0,nan,0
6,2,1,66,2,1,2,2,1,2,2,1.21963892369,0,nan,0
6,2,1,67,2,0,1,8,1,8,2,1.29961524656,0,nan,0
6,2,1,68,2,0,1,7,1,7,1,1.29961524656,0,nan,0
6,2,1,69,2,0,2,8,1,8,1,1.38958860978,0,nan,0
6,2,1,70,2,0,2,5,1,5,2,1.02969515689,0,nan,0
6,2,1,71,2,0,2,1,1,1,2,1.08967739904,0,nan,0
6,2,1,72,2,0,1,5,0,1,2,1.07968035868,0,nan,0
6,2,1,73,2,1,2,1,1,1,2,1.06968331832,0,nan,0
6,2,1,74,2,0,2,3,1,3,1,1.03969219725,0,nan,0
6,2,1,75,2,0,2,2,1,2,1,1.20964188334,0,nan,0
6,2,1,76,2,1,2,7,1,7,2,1.11966852011,0,nan,0
6,2,1,77,2,0,1,3,1,3,1,1.36959452907,0,nan,0
6,2,1,78,2,0,2,5,1,5,2,1.08967739904,0,nan,0
6,2,1,79,2,0,2,5,0,1,2,1.34960044835,0,nan,0
6,2,1,80,2,0,2,3,1,3,2,1.38958860978,0,nan,0
6,2,2,81,2,0,1,6,1,6,1,1.26962412549,0,nan,0
6,2,2,82,2,0,2,3,1,3,1,1.32960636763,0,nan,0
6,2,2,83,2,0,1,4,1,4,2,1.18964780262,0,nan,0
6,2,2,84,2,0,2,2,1,2,1,1.37959156943,0,nan,0
6,2,2,85,2,0,1,7,1,7,1,1.22963596405,0,nan,0
6,2,2,86,2,0,2,4,1,4,2,1.08967739904,0,nan,0
6,2,2,87,2,0,2,3,0,4,1,1.18964780262,0,nan,0
6,2,2,88,2,0,2,7,1,7,1,1.23963300441,0,nan,0
6,2,2,89,2,0,1,7,1,7,2,1.08967739904,0,nan,0
6,2,2,90,2,0,1,1,0,8,1,1.00970107617,0,nan,0
6,2,2,91,2,0,1,6,1,6,1,1.15965668155,0,nan,0
6,2,2,92,2,0,1,5,1,5,2,1.1696537219,0,nan,0
6,2,2,93,2,0,2,5,1,5,2,1.07968035868,0,nan,0
6,2,2,94,2,0,2,6,1,6,2,1.2896182062,0,nan,0
6,2,2,95,2,0,1,1,1,1,1,1.02969515689,0,nan,0
6,2,2,96,2,0,2,4,1,4,1,1.29961524656,0,nan,0
6,2,2,97,2,0,1,8,1,8,1,1.15965668155,0,nan,0
6,2,2,98,2,0,2,8,1,8,2,1.32960636763,0,nan,0
6,2,2,99,2,0,1,7,1,7,2,1.25962708513,0,nan,0
6,2,2,100,2,0,1,2,1,2,2,1.32960636763,0,nan,0
6,2,2,101,2,0,1,7,1,7,2,1.02969515689,0,nan,0
6,2,2,102,2,0,2,5,0,3,2,1.06968331832,0,nan,0
6,2,2,103,2,0,2,5,1,5,1,1.15965668155,0,nan,0
6,2,2,104,2,0,2,1,1,1,1,1.04968923761,0,nan,0
6,2,2,105,2,0,2,7,0,1,2,1.21963892369,0,nan,0
6,2,2,106,2,0,2,5,1,5,2,1.32960636763,0,nan,0
6,2,2,107,2,0,1,7,0,3,1,1.27962116584,0,nan,0
6,2,2,108,2,0,2,4,0,5,1,1.37959156943,0,nan,0
6,2,2,109,2,0,2,2,0,7,1,1.22963596405,0,nan,0
6,2,2,110,2,0,1,2,1,2,2,1.10967147976,0,nan,0
6,2,2,111,2,1,1,2,1,2,1,1.11966852011,0,nan,0
6,2,2,112,2,0,1,1,1,1,1,1.06968331832,0,nan,0
6,2,2,113,2,0,2,3,1,3,1,1.34960044835,0,nan,0
6,2,2,114,2,0,2,2,1,2,2,1.22963596405,0,nan,0
6,2,2,115,2,0,1,3,1,3,2,1.22963596405,0,nan,0
6,2,2,116,2,0,1,7,1,7,1,1.38958860978,0,nan,0
6,2,2,117,2,0,1,2,1,2,1,1.37959156943,0,nan,0
6,2,2,118,2,0,1,6,1,6,2,1.18964780262,0,nan,0
6,2,2,119,2,0,1,7,1,7,2,1.04968923761,0,nan,0
6,2,2,120,2,0,1,4,1,4,2,1.08967739904,0,nan,0
6,2,2,121,2,1,1,1,0,8,1,1.27962116584,0,nan,0
6,2,2,122,2,1,1,3,1,3,1,1.05968627796,0,nan,0
6,2,2,123,2,0,1,2,0,7,1,1.34960044835,0,nan,0
6,2,2,124,2,0,2,8,1,8,2,1.0996744394,0,nan,0
6,2,2,125,2,0,2,1,1,1,1,1.0996744394,0,nan,0
6,2,2,126,2,0,1,3,1,3,1,1.04968923761,0,nan,0
6,2,2,127,2,0,1,1,1,1,1,1.11966852011,0,nan,0
6,2,2,128,2,0,1,8,1,8,1,1.08967739904,0,nan,0
6,2,2,129,2,0,2,3,1,3,2,1.17965076226,0,nan,0
6,2,2,130,2,0,2,6,1,6,1,1.1696537219,0,nan,0
6,2,2,131,2,0,1,8,0,6,1,1.13966260083,0,nan,0
