subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
10,1,1,1,1,1,2,6,1,6,2,1.38985098017,2,1.35141372378,1
10,1,1,2,1,1,2,7,1,7,2,1.09988207063,1,1.39959006303,0
10,1,1,3,1,1,1,3,1,3,2,1.38985098017,1,1.3522088445,0
10,1,1,4,1,0,1,1,0,8,2,1.38985098017,1,1.98800979869,0
10,1,1,5,1,0,2,2,1,2,1,1.21986920561,2,1.69327302009,0
10,1,1,6,1,0,2,2,1,2,1,1.17987349395,2,1.88946797256,0
10,1,1,7,1,0,1,4,0,7,2,1.36985312434,1,1.57422378391,0
10,1,1,8,1,1,1,5,1,5,1,1.15987563812,1,1.23654958711,1
10,1,1,9,1,0,2,5,1,5,2,1.02988957523,2,1.23070572235,1
10,1,1,10,1,0,1,3,1,3,1,1.38985098017,1,1.61763030512,1
10,1,1,11,1,1,1,8,1,8,1,1.22986813353,2,1.22717537475,0
10,1,1,12,1,1,2,4,1,4,1,1.34985526851,1,1.39452954615,1
10,1,1,13,1,0,1,1,1,1,1,1.13987778229,2,1.6558274884,0
10,1,1,14,1,0,1,4,1,4,2,1.22986813353,2,1.82319162134,1
10,1,1,15,1,0,1,2,1,2,1,1.39984990808,2,1.75923150417,0
10,1,1,16,1,0,2,8,1,8,1,1.04988743106,2,1.96263657638,0
10,1,1,17,1,0,1,6,0,8,1,1.2798627731,1,1.16224595916,1
10,1,1,18,1,0,2,6,1,6,2,1.2098702777,2,1.74080396537,1
10,1,1,19,1,0,2,7,1,7,2,1.38985098017,0,nan,0
10,1,1,20,1,0,2,1,1,1,2,1.23986706144,2,1.66536410572,1
10,1,1,21,1,0,2,4,1,4,2,1.28986170102,1,1.51651535532,0
10,1,1,22,1,0,1,2,0,4,2,1.28986170102,2,1.61843991536,1
10,1,1,23,1,0,1,1,1,1,2,0.999892791486,2,1.86823426781,1
10,1,1,24,1,0,1,2,1,2,1,1.36985312434,0,nan,0
10,1,1,25,1,0,2,8,0,6,2,1.34985526851,2,1.15582492249,1
10,1,1,26,1,0,2,2,1,2,2,1.37985205225,2,1.50615282671,1
10,1,1,27,1,0,2,4,1,4,2,1.35985419642,0,nan,0
10,1,1,28,1,0,2,8,1,8,2,1.32985741268,2,1.00687263126,1
10,1,1,29,1,0,2,2,0,8,1,1.2798627731,2,1.4025486724,0
10,1,1,30,1,1,1,7,1,7,1,1.35985419642,1,1.54732159968,1
10,1,1,31,1,0,2,3,1,3,1,1.13987778229,1,1.25011433254,1
10,1,1,32,1,0,1,8,1,8,2,1.28986170102,2,1.23190112016,1
10,1,1,33,1,0,1,7,1,7,2,1.22986813353,1,1.29716047761,0
10,1,1,34,1,0,2,6,1,6,2,1.0098917194,1,1.41247983149,0
10,1,1,35,1,0,1,7,0,6,1,1.36985312434,1,1.35122384876,1
10,1,1,36,1,0,1,1,1,1,1,1.12987885438,2,1.29896383779,0
10,1,1,37,1,0,2,6,1,6,2,1.0798842148,1,1.93786558113,0
10,1,1,38,1,0,1,4,1,4,2,1.14987671021,2,1.44664254738,1
10,1,1,39,1,0,2,3,1,3,2,1.01989064732,2,0.990243018954,1
10,1,1,40,1,1,2,8,1,8,1,1.32985741268,2,1.74795069289,0
10,1,1,41,1,0,2,7,0,6,1,1.22986813353,1,1.25739116524,1
10,1,1,42,1,1,1,4,1,4,1,1.36985312434,1,1.4343006697,1
10,1,1,43,1,0,1,3,1,3,2,1.32985741268,1,1.59702690097,0
10,1,1,44,1,0,2,1,1,1,1,1.10988099855,2,1.35319897183,0
10,1,1,45,1,1,2,4,1,4,2,1.01989064732,1,1.96165278822,0
10,1,1,46,1,0,1,6,1,6,2,1.2098702777,2,0.931309307576,1
10,1,1,47,1,0,2,5,1,5,2,1.2798627731,2,1.0826219056,1
10,1,1,48,1,0,1,8,1,8,1,0.999892791486,2,1.30434342939,0
10,1,1,49,1,0,1,7,1,7,1,1.31985848476,1,1.55671362218,1
10,1,1,50,1,0,1,5,1,5,1,1.0798842148,1,1.18729588052,1
10,1,1,51,1,1,2,8,1,8,1,1.16987456604,1,1.00907506107,1
10,1,1,52,1,0,2,3,0,1,1,1.10988099855,2,1.04033531516,0
10,1,1,53,1,0,2,1,1,1,2,1.08988314272,2,1.32070347341,1
10,1,1,54,1,0,2,7,1,7,1,1.16987456604,1,0.81836444838,1
10,1,1,55,1,0,1,4,1,4,1,1.21986920561,1,1.28117957979,1
10,1,1,56,1,0,1,4,0,6,1,1.11987992646,1,1.18912339001,1
10,1,1,57,1,1,1,1,0,5,1,1.19987134978,1,1.4717914816,1
10,1,1,58,1,0,2,6,1,6,2,1.11987992646,2,0.903510877048,1
10,1,1,59,1,0,1,3,1,3,2,1.14987671021,2,1.48897381453,1
10,1,1,60,1,1,1,3,0,2,1,1.38985098017,2,0.941753340536,0
10,1,1,61,1,0,2,3,1,3,1,1.35985419642,1,1.40080236539,1
10,1,1,62,1,0,2,2,1,2,1,1.18987242187,2,0.899692547275,0
10,1,1,63,1,0,2,5,0,4,2,1.02988957523,1,0.957518100739,0
10,1,1,64,1,0,2,5,1,5,1,1.11987992646,1,1.44426593976,1
10,1,1,65,1,0,1,5,1,5,1,1.35985419642,1,1.61506080371,1
10,1,1,66,1,0,1,2,1,2,1,1.16987456604,1,1.39870589145,1
10,1,1,67,1,0,1,6,1,6,1,1.18987242187,1,1.02593077254,1
10,1,1,68,1,0,1,2,1,2,2,1.04988743106,2,1.02624622476,1
10,1,1,69,1,0,1,7,1,7,2,1.09988207063,2,0.898000274668,1
10,1,1,70,1,0,1,6,1,6,2,1.28986170102,2,0.980869712192,1
10,1,1,71,1,0,1,6,0,3,2,1.30985955685,2,1.33245006716,1
10,1,1,72,1,0,2,1,1,1,2,1.28986170102,2,0.755250769318,1
10,1,1,73,1,0,1,5,0,2,1,1.22986813353,1,1.28339348058,1
10,1,1,74,1,0,2,8,1,8,1,1.01989064732,2,1.10575134226,0
