subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
5,1,1,1,2,1,1,1,1,1,1,1.38959368231,0,nan,0
5,1,1,2,2,1,1,7,1,7,1,1.06968722308,0,nan,0
5,1,1,3,2,1,1,3,1,3,1,1.05969014623,0,nan,0
5,1,1,4,2,1,2,4,1,4,1,1.17965506844,0,nan,0
5,1,1,5,2,0,1,8,1,8,1,1.38959368231,0,nan,0
5,1,1,6,2,1,1,3,1,3,2,1.07968429993,0,nan,0
5,1,1,7,2,1,1,3,1,3,1,1.07968429993,0,nan,0
5,1,1,8,2,1,1,1,0,8,1,1.29961999065,0,nan,0
5,1,1,9,2,1,2,2,1,2,1,1.02969891567,0,nan,0
5,1,1,10,2,1,1,2,1,2,1,1.02969891567,0,nan,0
5,1,1,11,2,0,2,3,1,3,1,1.00970476197,0,nan,0
5,1,1,12,2,1,1,2,1,2,1,1.16965799159,0,nan,0
5,1,1,13,2,1,2,7,1,7,2,1.02969891567,0,nan,0
5,1,1,14,2,1,2,5,1,5,2,1.29961999065,0,nan,0
5,1,1,15,2,0,1,7,1,7,2,1.29961999065,0,nan,0
5,1,1,16,2,1,1,2,1,2,2,1.2296404527,0,nan,0
5,1,1,17,2,0,2,4,0,1,2,1.35960245176,0,nan,0
5,1,1,18,2,0,1,3,0,6,2,1.09967845363,0,nan,0
5,1,1,19,2,1,2,1,0,4,1,1.19964922214,0,nan,0
5,1,1,20,2,0,1,4,1,4,2,1.30961706751,0,nan,0
5,1,1,21,2,1,1,4,1,4,2,1.14966383789,0,nan,0
5,1,1,22,2,1,2,6,1,6,2,1.27962583695,0,nan,0
5,1,1,23,2,0,2,1,1,1,1,1.12966968418,0,nan,0
5,1,1,24,2,0,2,4,1,4,2,1.11967260733,0,nan,0
5,1,1,25,2,1,2,3,1,3,2,1.2296404527,0,nan,0
5,1,1,26,2,1,1,3,1,3,2,1.27962583695,0,nan,0
5,1,1,27,2,1,1,5,0,2,1,1.06968722308,0,nan,0
5,1,1,28,2,1,2,7,1,7,2,1.25963168325,0,nan,0
5,1,1,29,2,0,1,8,1,8,1,1.29961999065,0,nan,0
5,1,1,30,2,0,2,3,1,3,1,1.36959952861,0,nan,0
5,1,1,31,2,1,1,5,1,5,1,1.34960537491,0,nan,0
5,1,1,32,2,1,2,1,1,1,1,1.17965506844,0,nan,0
5,1,1,33,2,1,2,5,1,5,2,1.30961706751,0,nan,0
5,1,1,34,2,1,1,5,1,5,2,1.27962583695,0,nan,0
5,1,1,35,2,1,1,8,1,8,1,1.03969599252,0,nan,0
5,1,1,36,2,1,2,3,0,8,1,1.39959075917,0,nan,0
5,1,1,37,2,1,1,5,1,5,1,1.21964337584,0,nan,0
5,1,1,38,2,0,1,2,1,2,2,1.36959952861,0,nan,0
5,1,1,39,2,1,2,8,1,8,1,1.02969891567,0,nan,0
5,1,1,40,2,0,1,6,0,3,1,1.11967260733,0,nan,0
5,1,1,41,2,1,1,4,0,3,2,1.18965214529,0,nan,0
5,1,1,42,2,1,2,6,1,6,1,1.07968429993,0,nan,0
5,1,1,43,2,0,1,4,1,4,1,1.36959952861,0,nan,0
5,1,1,44,2,1,1,6,1,6,1,1.12966968418,0,nan,0
5,1,1,45,2,0,1,7,1,7,2,1.32961122121,0,nan,0
5,1,1,46,2,0,1,7,1,7,2,1.16965799159,0,nan,0
5,1,1,47,2,1,2,6,1,6,2,1.2696287601,0,nan,0
5,1,1,48,2,0,2,5,0,1,2,1.16965799159,0,nan,0
5,1,1,49,2,1,1,7,0,6,1,1.11967260733,0,nan,0
5,1,1,50,2,1,1,1,1,1,2,1.06968722308,0,nan,0
5,1,1,51,2,1,1,2,1,2,2,1.03969599252,0,nan,0
5,1,1,52,2,1,2,6,1,6,1,1.09967845363,0,nan,0
5,1,1,53,2,0,2,2,0,8,1,1.38959368231,0,nan,0
5,1,1,54,2,0,1,1,1,1,2,1.20964629899,0,nan,0
5,1,1,55,2,1,1,6,1,6,2,1.16965799159,0,nan,0
5,1,1,56,2,1,1,7,1,7,2,1.31961414436,0,nan,0
5,1,1,57,2,1,2,8,0,6,1,1.13966676104,0,nan,0
5,1,1,58,2,0,1,7,1,7,2,1.14966383789,0,nan,0
5,1,1,59,2,0,1,2,1,2,2,1.00970476197,0,nan,0
5,1,1,60,2,1,2,8,1,8,2,1.10967553048,0,nan,0
5,1,1,61,2,0,2,5,1,5,2,1.12966968418,0,nan,0
5,1,1,62,2,0,1,8,0,6,2,1.15966091474,0,nan,0
5,1,1,63,2,0,2,1,1,1,1,1.23963752955,0,nan,0
5,1,1,64,2,0,2,5,1,5,1,1.36959952861,0,nan,0
5,1,1,65,2,0,2,7,0,8,2,1.19964922214,0,nan,0
5,1,1,66,2,1,1,4,1,4,1,1.27962583695,0,nan,0
5,1,1,67,2,1,1,3,1,3,2,1.17965506844,0,nan,0
5,1,1,68,2,1,1,2,1,2,1,1.07968429993,0,nan,0
5,1,1,69,2,0,1,1,1,1,2,1.30961706751,0,nan,0
5,1,1,70,2,0,2,8,1,8,1,1.25963168325,0,nan,0
5,1,1,71,2,1,1,1,1,1,2,1.31961414436,0,nan,0
5,1,1,72,2,0,1,8,1,8,1,1.38959368231,0,nan,0
5,1,1,73,2,0,1,6,1,6,1,1.09967845363,0,nan,0
5,1,1,74,2,0,2,4,1,4,2,1.01970183882,0,nan,0
5,1,1,75,2,0,1,6,0,4,1,1.2296404527,0,nan,0
5,1,1,76,2,1,2,8,1,8,1,1.36959952861,0,nan,0
5,1,1,77,2,1,1,6,1,6,2,1.15966091474,0,nan,0
5,1,1,78,2,0,2,4,1,4,1,1.15966091474,0,nan,0
5,1,1,79,2,1,2,5,1,5,2,1.2296404527,0,nan,0
5,1,1,80,2,0,1,2,0,3,2,1.20964629899,0,nan,0
5,1,2,81,1,1,2,2,1,2,2,1.01970183882,2,0.616567436983,1
5,1,2,82,1,1,1,2,1,2,1,1.13966676104,1,0.566926936105,1
5,1,2,83,1,1,2,2,1,2,2,1.27962583695,2,0.595445384615,1
5,1,2,84,1,1,2,7,1,7,2,1.01970183882,2,0.776759013993,1
5,1,2,85,1,0,1,8,1,8,1,1.04969306937,2,0.638828756166,0
5,1,2,86,1,1,2,1,1,1,1,1.2696287601,1,0.408940906664,1
5,1,2,87,1,1,2,4,1,4,1,1.13966676104,1,0.513302992799,1
5,1,2,88,1,1,2,3,1,3,2,1.23963752955,2,0.399823350922,1
5,1,2,89,1,1,1,5,1,5,2,1.01970183882,2,0.50829917101,1
5,1,2,90,1,1,1,4,0,6,2,1.38959368231,2,0.68077093809,1
5,1,2,91,1,1,2,4,1,4,1,1.29961999065,1,0.351346350511,1
5,1,2,92,1,1,1,1,1,1,1,1.18965214529,2,0.607916307795,0
5,1,2,93,1,1,2,5,1,5,2,1.05969014623,2,0.832819152227,1
5,1,2,94,1,1,1,3,1,3,1,1.15966091474,2,0.640916556688,0
5,1,2,95,1,1,2,3,1,3,2,1.10967553048,1,1.06315233075,0
5,1,2,96,1,0,1,6,1,6,1,1.25963168325,0,nan,0
5,1,2,97,1,0,1,2,1,2,2,1.18965214529,1,1.08092101568,0
5,1,2,98,1,0,2,1,1,1,2,1.19964922214,2,0.621628564236,1
5,1,2,99,1,0,1,8,1,8,2,1.00970476197,2,0.448169489602,1
5,1,2,100,1,1,1,4,1,4,2,1.25963168325,2,0.596633688941,1
5,1,2,101,1,1,1,7,1,7,1,1.32961122121,1,0.535141506005,1
5,1,2,102,1,1,2,4,1,4,2,1.2296404527,2,0.530833902824,1
5,1,2,103,1,1,2,6,1,6,1,1.13966676104,1,0.514370984163,1
5,1,2,104,1,1,2,8,1,8,1,1.20964629899,1,0.630848186424,1
5,1,2,105,1,1,2,2,1,2,1,1.19964922214,1,0.697851957466,1
5,1,2,106,1,1,2,1,1,1,1,1.31961414436,1,0.689911301977,1
5,1,2,107,1,1,2,7,1,7,2,1.13966676104,2,0.61636644021,1
5,1,2,108,1,1,2,4,1,4,2,1.27962583695,2,0.576817117741,1
5,1,2,109,1,1,2,6,0,1,1,1.37959660546,1,0.813458173712,1
5,1,2,110,1,1,1,6,1,6,2,1.01970183882,2,0.579714892493,1
5,1,2,111,1,1,1,5,0,6,2,1.30961706751,2,0.712338550411,1
5,1,2,112,1,0,2,4,0,8,1,1.11967260733,1,1.00733966088,1
5,1,2,113,1,1,2,5,1,5,1,1.09967845363,1,0.57924390431,1
5,1,2,114,1,1,1,3,0,8,1,1.37959660546,2,0.678043084014,0
5,1,2,115,1,1,1,6,1,6,1,1.17965506844,1,0.576566513253,1
5,1,2,116,1,1,1,6,0,7,1,1.21964337584,1,0.633244467101,1
5,1,2,117,1,1,1,8,1,8,1,1.01970183882,1,0.555535408361,1
5,1,2,118,1,1,1,5,1,5,1,1.13966676104,1,0.940153424685,1
5,1,2,119,1,1,1,8,1,8,1,1.06968722308,1,0.882594506259,1
5,1,2,120,1,1,1,1,1,1,2,1.12966968418,2,0.732838225537,1
5,1,2,121,1,0,1,8,1,8,2,1.34960537491,2,0.660908465499,1
5,1,2,122,1,1,1,4,1,4,1,1.19964922214,1,0.545818568624,1
5,1,2,123,1,1,1,5,1,5,1,1.25963168325,1,0.562390681276,1
5,1,2,124,1,1,1,7,1,7,2,1.04969306937,2,0.585145226583,1
5,1,2,125,1,1,2,8,1,8,2,1.2296404527,2,0.525224524799,1
5,1,2,126,1,0,1,3,1,3,1,1.08968137678,2,0.573794468398,0
5,1,2,127,1,1,2,2,1,2,1,1.01970183882,1,0.698193224327,1
5,1,2,128,1,0,2,1,1,1,2,1.18965214529,2,0.500569775958,1
5,1,2,129,1,1,2,7,1,7,2,1.17965506844,2,0.497273999086,1
5,1,2,130,1,1,2,3,1,3,1,1.36959952861,1,0.568110678802,1
5,1,2,131,1,1,2,6,1,6,2,1.15966091474,2,0.590450686083,1
5,1,2,132,1,1,2,1,1,1,2,1.23963752955,2,0.517017299122,1
5,1,2,133,1,1,1,8,1,8,2,1.35960245176,2,0.525099650208,1
5,1,2,134,1,0,1,3,1,3,2,1.02969891567,2,0.611979008525,1
5,1,2,135,1,0,2,2,0,5,2,1.37959660546,1,0.844432774277,0
5,1,2,136,1,1,1,6,1,6,2,1.17965506844,2,0.48114664525,1
5,1,2,137,1,1,2,8,0,2,2,1.09967845363,2,0.749504991991,1
5,1,2,138,1,1,1,1,1,1,2,1.23963752955,2,0.794081514598,1
5,1,2,139,1,0,2,5,1,5,2,1.02969891567,2,0.77460649536,1
5,1,2,140,1,1,1,2,0,7,2,0.999707685119,1,0.87702076596,0
5,1,2,141,1,1,2,7,0,2,2,1.2496346064,2,0.633581457435,1
5,1,2,142,1,1,2,1,0,3,1,1.06968722308,2,0.700165273517,0
5,1,2,143,1,0,1,8,0,6,1,1.05969014623,2,0.766530131413,0
5,1,2,144,1,0,1,1,0,4,1,1.20964629899,2,0.584992412016,0
5,1,2,145,1,1,2,4,1,4,2,1.33960829806,2,0.54359648515,1
5,1,2,146,1,1,2,7,1,7,1,1.04969306937,1,0.578014260223,1
5,1,2,147,1,0,1,3,0,8,1,1.23963752955,2,1.25859731622,0
5,1,2,148,1,0,2,5,1,5,2,1.11967260733,1,0.753111529831,0
5,1,2,149,1,0,1,7,1,7,1,1.33960829806,0,nan,0
5,1,2,150,1,1,2,7,0,5,2,1.00970476197,1,0.867120890863,0
5,1,2,151,1,0,2,3,1,3,2,1.32961122121,2,0.520831391077,1
5,1,2,152,1,1,1,7,1,7,2,1.13966676104,2,0.549361813863,1
5,1,2,153,1,1,1,3,1,3,1,1.37959660546,2,0.721948762073,0
5,1,2,154,1,1,1,6,1,6,1,1.18965214529,2,0.814417541287,0
5,1,2,155,1,1,2,2,1,2,1,1.2496346064,1,0.58925953074,1
5,1,2,156,1,1,2,6,1,6,1,1.11967260733,1,0.555277961431,1
5,1,2,157,1,1,1,5,0,8,2,1.25963168325,1,0.657863008012,0
5,1,2,158,1,0,1,4,1,4,1,1.27962583695,2,0.608086513573,0
5,1,2,159,1,0,1,2,1,2,1,1.39959075917,2,0.350880779263,0
5,1,2,160,1,1,1,5,1,5,1,1.2896229138,1,0.631385318226,1
5,1,3,161,1,1,2,4,1,4,1,1.23963752955,1,0.37616189677,1
5,1,3,162,1,0,2,1,1,1,2,1.23963752955,2,0.474736701354,1
5,1,3,163,1,1,2,5,1,5,2,1.30961706751,2,0.69095391928,1
5,1,3,164,1,1,1,5,1,5,1,1.36959952861,1,0.551726733341,1
5,1,3,165,1,0,2,5,1,5,1,1.15966091474,1,0.668221326813,1
5,1,3,166,1,1,2,3,1,3,2,1.19964922214,2,0.632647178818,1
5,1,3,167,1,1,1,6,1,6,1,1.35960245176,1,0.499147688152,1
5,1,3,168,1,1,1,3,1,3,2,1.20964629899,2,0.447637774735,1
5,1,3,169,1,0,2,7,1,7,1,1.03969599252,1,0.882190231899,1
5,1,3,170,1,1,1,5,1,5,1,1.2696287601,1,0.65669893734,1
5,1,3,171,1,1,2,3,0,2,1,1.09967845363,2,0.689214513164,0
5,1,3,172,1,0,2,8,1,8,1,1.2496346064,1,1.19594077751,1
5,1,3,173,1,0,2,2,1,2,2,1.27962583695,2,0.632365213132,1
5,1,3,174,1,1,1,1,1,1,2,1.34960537491,2,0.506766463704,1
5,1,3,175,1,1,2,4,1,4,1,1.12966968418,1,0.709455886054,1
5,1,3,176,1,1,2,4,1,4,2,1.10967553048,2,0.895877399382,1
5,1,3,177,1,1,2,7,1,7,1,1.03969599252,1,0.500617673061,1
5,1,3,178,1,0,1,1,1,1,1,1.34960537491,2,0.991101687547,0
5,1,3,179,1,0,1,5,1,5,1,1.18965214529,1,0.61952764903,1
5,1,3,180,1,1,1,4,1,4,2,1.21964337584,2,0.535958892881,1
5,1,3,181,1,1,1,2,1,2,2,1.19964922214,2,0.550359670183,1
5,1,3,182,1,1,2,1,0,3,2,1.01970183882,2,0.651061619338,1
5,1,3,183,1,0,1,1,1,1,1,1.05969014623,1,0.711573337166,1
5,1,3,184,1,1,1,6,0,8,2,1.08968137678,2,0.604146976823,1
5,1,3,185,1,1,2,8,1,8,2,1.00970476197,2,0.466524628947,1
5,1,3,186,1,0,1,1,1,1,1,1.33960829806,1,0.565137922275,1
5,1,3,187,1,1,2,2,1,2,1,1.02969891567,1,0.577494804733,1
5,1,3,188,1,1,2,6,1,6,2,1.34960537491,2,0.517847800682,1
5,1,3,189,1,1,2,3,1,3,1,1.09967845363,1,0.775166720408,1
5,1,3,190,1,1,2,4,1,4,2,1.13966676104,2,0.760839499372,1
5,1,3,191,1,0,1,1,0,8,2,1.35960245176,2,0.677505096908,1
5,1,3,192,1,1,1,6,1,6,2,1.06968722308,2,0.590035577854,1
5,1,3,193,1,1,2,8,1,8,1,1.30961706751,1,0.582752937333,1
5,1,3,194,1,1,1,8,0,7,2,1.16965799159,2,0.595295991269,1
5,1,3,195,1,1,1,7,1,7,1,1.11967260733,1,0.66963258075,1
5,1,3,196,1,1,2,4,1,4,1,1.25963168325,1,0.670001217385,1
5,1,3,197,1,1,1,7,0,3,2,1.09967845363,2,0.7286637649,1
5,1,3,198,1,1,2,6,1,6,1,1.02969891567,1,0.879040142049,1
5,1,3,199,1,1,1,2,1,2,1,1.15966091474,1,0.601492679013,1
5,1,3,200,1,0,1,2,0,7,2,1.18965214529,2,1.24253382519,1
5,1,3,201,1,0,1,8,1,8,2,1.02969891567,2,0.593070771676,1
5,1,3,202,1,0,2,1,1,1,2,1.2896229138,2,0.527485667219,1
5,1,3,203,1,1,1,4,1,4,2,1.21964337584,2,0.553999279833,1
5,1,3,204,1,0,1,7,1,7,1,1.30961706751,1,0.574573651632,1
5,1,3,205,1,1,2,5,1,5,1,1.29961999065,1,0.54124040383,1
5,1,3,206,1,0,2,4,0,6,2,1.19964922214,1,0.769538240563,0
5,1,3,207,1,0,2,6,1,6,1,1.30961706751,1,0.714020365962,1
5,1,3,208,1,0,1,8,1,8,1,1.21964337584,1,0.44063567439,1
5,1,3,209,1,1,1,6,1,6,1,1.2496346064,1,0.529183163369,1
5,1,3,210,1,0,2,3,1,3,1,1.18965214529,1,0.449753800336,1
5,1,3,211,1,0,2,1,1,1,1,1.27962583695,1,0.504336255912,1
5,1,3,212,1,1,1,6,1,6,1,1.21964337584,1,0.52689351077,1
5,1,3,213,1,0,2,3,0,4,2,1.03969599252,2,0.589244135243,1
5,1,3,214,1,0,2,7,1,7,2,1.19964922214,2,0.421718029182,1
5,1,3,215,1,0,1,5,0,7,1,1.32961122121,1,0.998186182313,1
5,1,3,216,1,0,1,7,1,7,1,1.19964922214,1,0.655338146422,1
5,1,3,217,1,1,1,5,0,6,2,1.14966383789,2,0.669271926967,1
5,1,3,218,1,0,2,2,1,2,2,1.29961999065,2,0.469792750944,1
5,1,3,219,1,0,2,2,0,5,1,1.02969891567,1,0.668224177831,1
5,1,3,220,1,0,1,2,1,2,2,1.10967553048,2,0.57078208272,1
5,1,3,221,1,1,1,7,1,7,2,1.14966383789,1,0.731300101296,0
5,1,3,222,1,0,2,1,1,1,1,1.2496346064,1,0.521785911922,1
5,1,3,223,1,1,2,4,0,3,1,1.29961999065,1,0.668244420059,1
5,1,3,224,1,0,2,5,1,5,2,1.12966968418,2,0.364857039976,1
5,1,3,225,1,1,2,4,1,4,2,1.10967553048,2,0.493247791387,1
5,1,3,226,1,0,1,7,0,3,1,0.999707685119,2,0.91380517112,0
5,1,3,227,1,0,2,3,1,3,2,1.11967260733,2,0.586381142911,1
5,1,3,228,1,1,1,2,1,2,1,1.34960537491,1,0.784853624456,1
5,1,3,229,1,0,1,7,1,7,1,1.07968429993,1,0.591385534904,1
5,1,3,230,1,1,1,8,1,8,2,1.05969014623,2,0.813916902517,1
5,1,3,231,1,0,2,6,0,2,2,1.13966676104,2,0.967045367395,1
5,1,3,232,1,0,1,5,1,5,2,1.2896229138,2,0.511073211578,1
5,1,3,233,1,0,2,3,1,3,2,1.05969014623,2,0.375549498092,1
5,1,3,234,1,1,1,8,1,8,2,1.12966968418,2,0.597933182971,1
5,1,3,235,1,1,1,3,1,3,1,1.03969599252,1,0.47097307242,1
5,1,3,236,1,0,1,8,1,8,2,1.29961999065,2,0.41693487619,1
5,1,3,237,1,0,1,3,1,3,2,1.37959660546,2,0.431490748874,1
5,1,3,238,1,1,1,2,1,2,1,1.07968429993,1,0.557903463959,1
5,1,3,239,1,0,1,6,1,6,1,1.32961122121,1,0.468396892504,1
5,1,3,240,1,1,1,8,0,3,2,1.18965214529,2,0.606805266058,1
5,1,4,241,2,1,2,6,1,6,1,1.2896229138,0,nan,0
5,1,4,242,2,1,1,5,1,5,2,1.19964922214,0,nan,0
5,1,4,243,2,1,2,8,1,8,2,1.08968137678,0,nan,0
