subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
13,1,1,1,2,0,1,3,0,1,2,1.13987926353,0,nan,0
13,1,1,2,2,0,2,1,0,7,2,1.36985490442,0,nan,0
13,1,1,3,2,0,2,8,0,3,1,1.02989091354,0,nan,0
13,1,1,4,2,0,2,2,1,2,1,1.2298697317,0,nan,0
13,1,1,5,2,1,1,1,1,1,1,1.13987926353,0,nan,0
13,1,1,6,2,0,1,6,1,6,2,1.11988138171,0,nan,0
13,1,1,7,2,1,2,1,1,1,1,1.14987820444,0,nan,0
13,1,1,8,2,1,2,3,1,3,1,1.38985278623,0,nan,0
13,1,1,9,2,0,2,5,1,5,1,1.29986231806,0,nan,0
13,1,1,10,2,0,1,6,1,6,2,1.39985172714,0,nan,0
13,1,1,11,2,1,2,3,1,3,2,1.05988773627,0,nan,0
13,1,1,12,2,1,2,5,1,5,2,1.15987714535,0,nan,0
13,1,1,13,2,1,1,2,1,2,2,1.14987820444,0,nan,0
13,1,1,14,2,0,2,4,1,4,1,1.38985278623,0,nan,0
13,1,1,15,2,1,1,7,1,7,2,1.39985172714,0,nan,0
13,1,1,16,2,1,2,5,1,5,1,1.37985384533,0,nan,0
13,1,1,17,2,0,2,1,1,1,1,1.30986125897,0,nan,0
13,1,1,18,2,1,2,2,0,5,1,1.20987184989,0,nan,0
13,1,1,19,2,1,1,4,1,4,1,1.20987184989,0,nan,0
13,1,1,20,2,1,2,8,0,4,2,1.08988455899,0,nan,0
13,1,1,21,2,1,2,1,1,1,2,1.07988561808,0,nan,0
13,1,1,22,2,0,2,1,1,1,1,1.17987502716,0,nan,0
13,1,1,23,2,0,1,6,1,6,1,1.32985914079,0,nan,0
13,1,1,24,2,0,2,2,1,2,2,1.33985808169,0,nan,0
13,1,1,25,2,0,1,8,1,8,1,1.33985808169,0,nan,0
13,1,1,26,2,0,2,8,1,8,2,1.2198707908,0,nan,0
13,1,1,27,2,0,2,5,0,3,1,1.33985808169,0,nan,0
13,1,1,28,2,0,1,4,1,4,1,1.2298697317,0,nan,0
13,1,1,29,2,1,1,4,0,7,2,1.3498570226,0,nan,0
13,1,1,30,2,1,2,1,1,1,2,1.26986549534,0,nan,0
13,1,1,31,2,0,2,5,1,5,1,1.19987290898,0,nan,0
13,1,1,32,2,0,2,3,1,3,1,1.08988455899,0,nan,0
13,1,1,33,2,0,1,6,1,6,2,1.2198707908,0,nan,0
13,1,1,34,2,0,1,1,1,1,2,1.38985278623,0,nan,0
13,1,1,35,2,0,1,3,1,3,2,1.07988561808,0,nan,0
13,1,1,36,2,0,2,8,1,8,2,1.04988879536,0,nan,0
13,1,1,37,2,0,2,6,1,6,1,1.2198707908,0,nan,0
13,1,1,38,2,0,1,7,0,6,2,1.20987184989,0,nan,0
13,1,1,39,2,0,1,6,1,6,1,1.3498570226,0,nan,0
13,1,1,40,2,0,1,3,1,3,1,1.01989197263,0,nan,0
13,1,1,41,2,0,1,4,1,4,2,1.00989303172,0,nan,0
13,1,1,42,2,1,1,7,1,7,1,1.23986867261,0,nan,0
13,1,1,43,2,1,1,3,0,5,2,1.11988138171,0,nan,0
