subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
11,2,1,1,2,1,1,3,0,7,1,1.02989150489,0,nan,0
11,2,1,2,2,1,2,5,0,8,1,1.17987570464,0,nan,0
11,2,1,3,2,0,2,8,1,8,1,1.37985463762,0,nan,0
11,2,1,4,2,0,2,5,1,5,1,1.39985253092,0,nan,0
11,2,1,5,2,0,1,1,1,1,1,1.28986411778,0,nan,0
11,2,1,6,2,0,2,5,1,5,1,1.36985569098,0,nan,0
11,2,1,7,2,0,1,7,1,7,2,1.14987886469,0,nan,0
11,2,1,8,2,0,1,7,1,7,2,1.13987991804,0,nan,0
11,2,1,9,2,1,1,6,1,6,1,1.18987465129,0,nan,0
11,2,1,10,2,1,1,4,0,8,1,1.07988623814,0,nan,0
11,2,1,11,2,0,2,7,1,7,2,1.00989361159,0,nan,0
11,2,1,12,2,0,1,8,1,8,2,1.01989255824,0,nan,0
11,2,1,13,2,0,2,8,0,4,2,1.03989045154,0,nan,0
11,2,1,14,2,1,2,6,1,6,1,1.12988097139,0,nan,0
11,2,1,15,2,0,1,3,0,5,1,1.24986833118,0,nan,0
11,2,1,16,2,0,2,7,1,7,2,1.17987570464,0,nan,0
11,2,1,17,2,0,1,1,1,1,2,1.26986622448,0,nan,0
11,2,1,18,2,1,2,2,1,2,1,1.23986938453,0,nan,0
11,2,1,19,2,0,2,5,1,5,2,1.27986517113,0,nan,0
11,2,1,20,2,0,2,5,1,5,2,1.21987149123,0,nan,0
11,2,1,21,2,0,2,3,1,3,1,1.20987254458,0,nan,0
11,2,1,22,2,0,1,7,1,7,2,1.25986727783,0,nan,0
11,2,1,23,2,0,1,2,0,8,2,1.15987781134,0,nan,0
11,2,1,24,2,0,2,1,1,1,2,1.13987991804,0,nan,0
11,2,1,25,2,0,1,2,1,2,1,1.08988518479,0,nan,0
11,2,1,26,2,0,2,1,1,1,2,1.10988307809,0,nan,0
11,2,1,27,2,0,2,2,1,2,1,1.29986306443,0,nan,0
11,2,1,28,2,0,1,3,1,3,2,1.25986727783,0,nan,0
11,2,1,29,2,1,1,3,1,3,1,1.17987570464,0,nan,0
11,2,1,30,2,0,2,7,0,1,1,1.14987886469,0,nan,0
