subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
6,1,1,1,1,1,1,7,1,7,1,1.27962485164,2,0.665564463088,0
6,1,1,2,1,1,1,5,1,5,1,1.10967467603,1,0.815716750214,1
6,1,1,3,1,1,1,1,1,1,2,1.05968933026,2,0.758437516659,1
6,1,1,4,1,1,2,7,1,7,2,1.05968933026,2,1.06335389773,1
6,1,1,5,1,1,2,5,1,5,2,1.06968639942,2,0.947627368518,1
6,1,1,6,1,1,2,3,1,3,2,1.20964536757,2,1.5421353384,1
6,1,1,7,1,1,2,1,1,1,1,1.38959261233,1,0.744872942952,1
6,1,1,8,1,1,2,4,1,4,1,1.29961898995,1,0.93734830802,1
6,1,1,9,1,1,1,1,1,1,1,1.37959554317,2,1.48806378525,0
6,1,1,10,1,1,2,7,0,3,1,1.20964536757,1,0.924976600269,1
6,1,1,11,1,1,2,1,0,2,1,1.06968639942,1,1.07727427849,1
6,1,1,12,1,1,1,6,1,6,2,1.32961019741,2,0.869737270132,1
6,1,1,13,1,1,2,1,1,1,1,1.16965709095,1,0.872267263556,1
6,1,1,14,1,1,2,4,0,1,2,1.35960140487,2,0.862876295181,1
6,1,1,15,1,1,1,7,1,7,2,1.0296981228,2,0.839958386539,1
6,1,1,16,1,1,1,1,1,1,1,1.24963364418,1,1.09621587224,1
6,1,1,17,1,1,1,7,1,7,1,1.23963657503,1,1.26843903055,1
6,1,1,18,1,1,1,2,1,2,2,1.19964829841,2,1.44505361197,1
6,1,1,19,1,1,2,4,1,4,2,1.34960433571,2,1.31387798612,1
6,1,1,20,1,1,1,3,1,3,2,1.04969226111,1,1.68424062706,0
6,1,1,21,1,1,1,3,1,3,2,1.21964243672,2,0.991368542836,1
6,1,1,22,1,1,2,3,0,7,2,1.0097039845,2,1.02775038425,1
6,1,1,23,1,1,2,2,1,2,1,1.27962485164,1,1.40213581167,1
6,1,1,24,1,1,2,2,1,2,1,1.19964829841,2,1.20906857525,0
6,1,1,25,1,1,2,4,1,4,2,1.19964829841,2,0.965587926963,1
6,1,1,26,1,1,1,8,1,8,1,1.19964829841,1,0.926045732038,1
6,1,1,27,1,1,2,8,1,8,1,1.19964829841,2,0.862664464541,0
6,1,1,28,1,1,2,4,1,4,1,1.22963950587,1,1.20920513902,1
6,1,1,29,1,1,1,3,1,3,2,1.34960433571,1,0.923717305592,0
6,1,1,30,1,1,1,6,0,1,2,1.38959261233,2,0.946248331085,1
6,1,1,31,1,1,1,7,0,1,2,1.24963364418,2,0.958920536141,1
