subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
13,2,1,1,1,0,1,4,1,4,1,1.30987899277,1,0.62940557627,1
13,2,1,2,1,1,1,2,1,2,1,1.32987714533,1,0.499427205184,1
13,2,1,3,1,1,2,3,1,3,1,1.30987899277,2,0.472855566768,0
13,2,1,4,1,1,1,4,1,4,1,1.06990116203,1,0.630071799504,1
13,2,1,5,1,1,2,5,1,5,2,1.26988268764,2,0.530813640216,1
13,2,1,6,1,1,1,7,0,5,2,1.15989284856,1,0.728601550683,0
13,2,1,7,1,1,2,3,1,3,1,1.2898808402,1,0.535556894029,1
13,2,1,8,1,1,2,5,1,5,1,1.02990485691,1,0.897724971175,1
13,2,1,9,1,1,2,2,1,2,2,1.05990208575,2,0.350122030126,1
13,2,1,10,1,0,1,6,1,6,1,1.22988638252,1,0.745727434289,1
13,2,1,11,1,1,1,4,1,4,1,1.39987067929,1,0.482605001191,1
13,2,1,12,1,1,1,6,1,6,2,1.31987806905,2,0.490368445171,1
13,2,1,13,1,1,1,4,1,4,2,1.12989561971,2,0.371132352622,1
13,2,1,14,1,1,1,8,1,8,1,1.2898808402,1,0.525041620014,1
13,2,1,15,1,1,2,4,1,4,2,1.25988361136,2,0.359922782285,1
13,2,1,16,1,1,2,5,1,5,2,1.2898808402,2,0.54025305598,1
13,2,1,17,1,1,2,7,1,7,2,1.38987160301,2,0.430462114979,1
13,2,1,18,1,1,2,8,1,8,2,1.20988822996,2,0.452327025821,1
13,2,1,19,1,1,1,6,1,6,1,1.17989100112,1,0.5156194109,1
13,2,1,20,1,1,1,2,1,2,1,1.00990670435,1,0.538871707395,1
13,2,1,21,1,0,2,1,0,8,2,1.39987067929,2,0.501747967442,1
13,2,1,22,1,1,2,8,1,8,2,1.16989192484,2,0.555646216497,1
13,2,1,23,1,1,2,1,1,1,1,1.03990393319,2,0.576517377747,0
13,2,1,24,1,1,1,7,1,7,1,1.05990208575,2,0.718261058442,0
13,2,1,25,1,1,2,2,1,2,2,1.37987252673,2,0.394991706125,1
13,2,1,26,1,1,1,1,1,1,1,1.20988822996,1,0.496898757992,1
13,2,1,27,1,1,1,3,1,3,2,1.14989377228,2,0.469644897385,1
13,2,1,28,1,1,1,8,1,8,1,1.19988915368,2,0.653632001486,0
13,2,1,29,1,1,1,1,1,1,2,1.17989100112,2,0.388260952896,1
13,2,1,30,1,0,1,5,1,5,1,1.38987160301,1,0.446206649998,1
13,2,1,31,1,1,2,5,0,4,2,1.13989469599,1,0.783765834756,0
13,2,1,32,1,1,1,3,0,8,2,1.25988361136,2,0.392529065954,1
13,2,1,33,1,0,2,2,0,1,1,1.29987991648,2,0.468181139091,0
13,2,1,34,1,1,2,4,0,8,2,1.14989377228,2,0.445372889983,1
13,2,1,35,1,0,2,1,0,6,2,1.22988638252,2,0.477503429865,1
13,2,1,36,1,1,1,4,0,3,1,1.03990393319,2,0.465950031765,0
13,2,1,37,1,1,1,1,1,1,2,1.32987714533,2,0.351635596948,1
13,2,1,38,1,1,1,3,1,3,2,1.16989192484,2,0.36270570429,1
13,2,1,39,1,1,2,7,1,7,2,1.01990578063,2,0.538329854375,1
13,2,1,40,1,1,2,8,0,6,2,1.06990116203,2,0.563818390248,1
13,2,1,41,1,1,1,6,0,4,2,0.999907628065,2,1.10158707155,1
13,2,1,42,1,1,1,4,1,4,1,1.06990116203,1,1.6783601318,1
13,2,1,43,1,1,1,8,1,8,2,1.00990670435,2,0.400124973385,1
13,2,1,44,1,1,2,8,1,8,1,1.37987252673,1,0.549022626597,1
13,2,1,45,1,1,1,4,1,4,2,1.11989654343,2,0.38529117452,1
13,2,1,46,1,1,2,7,1,7,2,1.1898900774,2,0.573560277699,1
13,2,1,47,1,1,2,1,1,1,1,1.19988915368,1,0.439935641596,1
13,2,1,48,1,1,1,1,1,1,1,1.19988915368,1,0.436745801475,1
13,2,1,49,1,1,2,6,0,1,2,1.17989100112,2,0.487925124587,1
13,2,1,50,1,1,1,1,1,1,1,1.37987252673,1,0.590815662639,1
13,2,1,51,1,1,1,6,1,6,1,1.24988453508,1,0.565182532184,1
13,2,1,52,1,1,1,6,1,6,1,1.17989100112,1,0.401978141628,1
13,2,1,53,1,0,1,5,0,4,2,1.08989931459,2,0.457303925185,1
13,2,1,54,1,1,2,2,0,6,2,1.09989839087,2,0.545947194332,1
13,2,1,55,1,1,1,5,1,5,2,1.31987806905,2,0.361927186372,1
13,2,1,56,1,1,1,7,1,7,1,1.17989100112,2,0.494651047979,0
13,2,1,57,1,1,1,3,0,8,1,1.34987529789,2,0.530972121051,0
13,2,1,58,1,1,1,7,1,7,1,1.25988361136,1,0.561396200443,1
13,2,1,59,1,1,2,5,1,5,2,1.26988268764,2,0.465273847105,1
13,2,1,60,1,0,2,3,1,3,1,1.02990485691,1,0.570279575186,1
13,2,1,61,1,1,1,8,1,8,2,1.2898808402,2,0.357726087794,1
13,2,1,62,1,0,1,7,1,7,1,1.04990300947,1,0.461244511651,1
13,2,1,63,1,0,1,3,1,3,1,1.03990393319,1,0.65455722739,1
