subject,session,trial,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
5,2,1,2,1,8,1,8,1,1.33960501254587,0,NaN,0
5,2,2,2,2,5,1,5,2,1.19964627989182,0,NaN,0
5,2,3,2,2,8,1,8,2,1.27962269855128,0,NaN,0
5,2,4,2,1,6,1,6,2,1.04969049490534,0,NaN,0
5,2,5,2,2,7,1,7,1,1.27962269855128,0,NaN,0
5,2,6,2,2,2,1,2,2,1.07968165190264,0,NaN,0
5,2,7,2,2,8,1,8,1,1.17965217522696,0,NaN,0
5,2,8,2,2,4,1,4,1,1.1296669135648,0,NaN,0
5,2,9,2,1,5,1,5,2,1.28961975088371,0,NaN,0
5,2,10,2,1,6,1,6,2,1.27962269855128,0,NaN,0
5,2,11,2,2,3,1,3,1,1.18964922755939,0,NaN,0
5,2,12,2,1,8,1,8,2,1.32960796021344,0,NaN,0
5,2,13,2,2,8,1,8,1,1.28961975088371,0,NaN,0
5,2,14,2,2,2,1,2,2,1.02969639024048,0,NaN,0
5,2,15,2,1,5,0,1,1,1.14966101822966,0,NaN,0
5,2,16,2,1,5,1,5,2,1.15965807056209,0,NaN,0
5,2,17,2,1,6,1,6,1,1.23963448922155,0,NaN,0
5,2,18,2,2,1,1,1,1,0.999705233243185,0,NaN,0
5,2,19,2,1,4,0,8,2,1.17965217522696,0,NaN,0
5,2,20,2,2,1,1,1,2,1.22963743688912,0,NaN,0
5,2,21,2,1,3,1,3,1,1.32960796021344,0,NaN,0
5,2,22,2,2,1,0,4,2,1.28961975088371,0,NaN,0
5,2,23,2,1,1,1,1,2,1.05968754723778,0,NaN,0
5,2,24,2,1,6,0,2,1,1.13966396589723,0,NaN,0
5,2,25,2,2,2,1,2,1,1.36959616954316,0,NaN,0
5,2,26,2,2,2,1,2,1,1.3496020648783,0,NaN,0
5,2,27,2,2,4,1,4,1,0.999705233243185,0,NaN,0
5,2,28,2,2,6,1,6,1,1.17965217522696,0,NaN,0
5,2,29,2,2,5,1,5,2,1.39958732654046,0,NaN,0
5,2,30,2,2,7,1,7,1,1.33960501254587,0,NaN,0
5,2,31,2,2,3,1,3,2,1.08967870423507,0,NaN,0
5,2,32,2,1,4,1,4,2,1.16965512289453,0,NaN,0
5,2,33,2,2,5,1,5,2,1.01969933790805,0,NaN,0
5,2,34,2,1,5,0,3,1,1.07968165190264,0,NaN,0
5,2,35,2,2,8,1,8,2,0.999705233243185,0,NaN,0
5,2,36,2,1,4,1,4,1,1.3496020648783,0,NaN,0
5,2,37,2,1,3,1,3,1,1.29961680321614,0,NaN,0
5,2,38,2,2,5,1,5,2,1.00970228557562,0,NaN,0
5,2,39,2,2,7,1,7,2,1.06968459957021,0,NaN,0
5,2,40,2,1,4,1,4,1,1.25962859388641,0,NaN,0
5,2,41,2,2,7,1,7,1,1.17965217522696,0,NaN,0
5,2,42,2,1,1,1,1,1,1.07968165190264,0,NaN,0
5,2,43,2,2,8,1,8,1,1.28961975088371,0,NaN,0
5,2,44,2,1,1,0,6,2,1.23963448922155,0,NaN,0
5,2,45,2,1,3,0,1,1,1.27962269855128,0,NaN,0
5,2,46,2,2,3,0,4,2,1.319610907881,0,NaN,0
5,2,47,2,1,3,1,3,1,1.24963154155398,0,NaN,0
5,2,48,2,2,4,1,4,1,1.22963743688912,0,NaN,0
5,2,49,2,1,4,1,4,1,1.01969933790805,0,NaN,0
5,2,50,2,2,6,0,2,2,1.35959911721073,0,NaN,0
5,2,51,2,2,1,1,1,1,1.3496020648783,0,NaN,0
5,2,52,2,2,7,0,5,2,1.3795932218756,0,NaN,0
5,2,53,2,1,5,1,5,1,1.02969639024048,0,NaN,0
5,2,54,2,2,1,1,1,2,1.19964627989182,0,NaN,0
5,2,55,2,1,2,1,2,1,1.26962564621884,0,NaN,0
5,2,56,2,2,6,1,6,1,1.14966101822966,0,NaN,0
5,2,57,2,2,7,1,7,2,1.11966986123237,0,NaN,0
5,2,58,2,2,6,1,6,2,1.10967280889994,0,NaN,0
5,2,59,2,1,7,1,7,2,1.26962564621884,0,NaN,0
5,2,60,2,1,8,0,4,2,1.19964627989182,0,NaN,0
5,2,61,2,1,3,1,3,2,1.35959911721073,0,NaN,0
5,2,62,2,2,8,1,8,1,1.1296669135648,0,NaN,0
5,2,63,2,1,2,0,3,2,1.20964333222425,0,NaN,0
5,2,64,2,2,5,1,5,2,1.32960796021344,0,NaN,0
5,2,65,2,1,7,1,7,2,1.08967870423507,0,NaN,0
5,2,66,2,1,2,0,7,1,1.20964333222425,0,NaN,0
5,2,67,2,1,1,1,1,2,1.1296669135648,0,NaN,0
5,2,68,2,2,6,1,6,1,1.38959027420803,0,NaN,0
5,2,69,2,1,2,1,2,1,1.03969344257291,0,NaN,0
5,2,70,2,1,2,1,2,1,1.1296669135648,0,NaN,0
5,2,71,2,1,7,1,7,1,1.21964038455669,0,NaN,0
5,2,72,2,2,3,1,3,2,1.11966986123237,0,NaN,0
5,2,73,2,2,4,0,8,1,1.14966101822966,0,NaN,0
5,2,74,2,1,6,1,6,2,1.36959616954316,0,NaN,0
5,2,75,2,2,8,0,1,1,1.35959911721073,0,NaN,0
5,2,76,2,2,2,1,2,2,1.05968754723778,0,NaN,0
5,2,77,2,1,7,0,3,2,1.15965807056209,0,NaN,0
5,2,78,2,2,1,1,1,1,1.26962564621884,0,NaN,0
5,2,79,2,2,4,1,4,2,1.06968459957021,0,NaN,0
5,2,80,2,2,3,1,3,2,1.18964922755939,0,NaN,0
5,2,81,1,1,4,1,4,2,1.35959911721073,2,0.917190184858555,1
5,2,82,1,2,3,1,3,2,1.27962269855128,1,1.33593232139356,0
5,2,83,1,2,1,0,4,2,1.11966986123237,2,1.54895782460517,1
5,2,84,1,1,6,1,6,2,1.26962564621884,2,0.525457452975388,1
5,2,85,1,2,5,1,5,2,1.29961680321614,2,0.487785810995774,1
5,2,86,1,2,8,0,1,2,1.19964627989182,1,0.690250573125013,0
5,2,87,1,1,6,0,8,1,1.25962859388641,2,0.580820232193219,0
5,2,88,1,1,8,1,8,2,1.1296669135648,2,0.479170034432173,1
5,2,89,1,2,3,0,5,1,1.17965217522696,1,0.649831119946612,1
5,2,90,1,1,4,1,4,1,1.01969933790805,1,0.644174700122676,1
5,2,91,1,1,7,1,7,1,1.02969639024048,1,0.684712470552768,1
5,2,92,1,1,1,1,1,2,1.27962269855128,1,0.583136399260184,0
5,2,93,1,1,3,1,3,1,1.18964922755939,1,0.607722723669212,1
5,2,94,1,2,7,1,7,2,1.13966396589723,1,0.576179059900824,0
5,2,95,1,2,7,0,8,2,1.04969049490534,2,0.605295937099072,1
