subject,session,trial,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
13,1,1,2,1,3,0,1,2,1.13987926353054,0,NaN,0
13,1,2,2,2,1,0,7,2,1.36985490441829,0,NaN,0
13,1,3,2,2,8,0,3,1,1.02989091354075,0,NaN,0
13,1,4,2,2,2,1,2,1,1.22986973170401,0,NaN,0
13,1,5,2,1,1,1,1,1,1.13987926353054,0,NaN,0
13,1,6,2,1,6,1,6,2,1.11988138171422,0,NaN,0
13,1,7,2,2,1,1,1,1,1.14987820443871,0,NaN,0
13,1,8,2,2,3,1,3,1,1.38985278623461,0,NaN,0
13,1,9,2,2,5,1,5,1,1.29986231806115,0,NaN,0
13,1,10,2,1,6,1,6,2,1.39985172714277,0,NaN,0
13,1,11,2,2,3,1,3,2,1.05988773626524,0,NaN,0
13,1,12,2,2,5,1,5,2,1.15987714534687,0,NaN,0
13,1,13,2,1,2,1,2,2,1.14987820443871,0,NaN,0
13,1,14,2,2,4,1,4,1,1.38985278623461,0,NaN,0
13,1,15,2,1,7,1,7,2,1.39985172714277,0,NaN,0
13,1,16,2,2,5,1,5,1,1.37985384532645,0,NaN,0
13,1,17,2,2,1,1,1,1,1.30986125896931,0,NaN,0
13,1,18,2,2,2,0,5,1,1.20987184988768,0,NaN,0
13,1,19,2,1,4,1,4,1,1.20987184988768,0,NaN,0
13,1,20,2,2,8,0,4,2,1.08988455898973,0,NaN,0
13,1,21,2,2,1,1,1,2,1.07988561808157,0,NaN,0
13,1,22,2,2,1,1,1,1,1.17987502716319,0,NaN,0
13,1,23,2,1,6,1,6,1,1.32985914078563,0,NaN,0
13,1,24,2,2,2,1,2,2,1.3398580816938,0,NaN,0
13,1,25,2,1,8,1,8,1,1.3398580816938,0,NaN,0
13,1,26,2,2,8,1,8,2,1.21987079079585,0,NaN,0
13,1,27,2,2,5,0,3,1,1.3398580816938,0,NaN,0
13,1,28,2,1,4,1,4,1,1.22986973170401,0,NaN,0
13,1,29,2,1,4,0,7,2,1.34985702260196,0,NaN,0
13,1,30,2,2,1,1,1,2,1.26986549533666,0,NaN,0
13,1,31,2,2,5,1,5,1,1.19987290897952,0,NaN,0
13,1,32,2,2,3,1,3,1,1.08988455898973,0,NaN,0
13,1,33,2,1,6,1,6,2,1.21987079079585,0,NaN,0
13,1,34,2,1,1,1,1,2,1.38985278623461,0,NaN,0
13,1,35,2,1,3,1,3,2,1.07988561808157,0,NaN,0
13,1,36,2,2,8,1,8,2,1.04988879535708,0,NaN,0
13,1,37,2,2,6,1,6,1,1.21987079079585,0,NaN,0
13,1,38,2,1,7,0,6,2,1.20987184988768,0,NaN,0
