subject,session,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
8,2,1,2,1,1,1,2,1.2398614410869,2,0.559757358412753,1
8,2,1,1,4,1,4,2,1.22986255849749,2,0.686023959271552,1
8,2,1,2,2,1,2,2,1.10987596742456,2,0.908826170758402,1
8,2,1,2,5,1,5,1,1.27985697144454,1,0.67215161023887,1
8,2,1,2,7,1,7,1,1.2398614410869,2,0.690650389937218,0
8,2,1,2,5,1,5,1,1.29985473662336,1,0.625904811928194,1
8,2,1,1,8,0,2,2,1.31985250180218,2,0.727099153109521,1
8,2,1,2,6,1,6,2,1.12987373260338,2,0.546191707380785,1
8,2,1,1,4,1,4,2,1.13987261519279,2,0.487782944754144,1
8,2,1,2,4,1,4,1,1.26985808885513,1,0.53048218902768,1
8,2,1,2,4,1,4,2,1.28985585403395,2,0.462280221148831,1
8,2,1,2,3,1,3,2,1.39984356251747,2,0.54719753192694,1
8,2,1,1,2,1,2,1,1.36984691474924,2,0.483703499103285,0
8,2,1,2,2,1,2,2,1.10987596742456,2,0.627843710803063,1
8,2,1,1,7,1,7,1,1.26985808885513,1,0.622602072928203,1
8,2,1,1,1,1,1,1,1.339850266981,1,0.628338472637552,1
8,2,1,2,1,1,1,2,1.07987931965633,2,0.492201086424757,1
8,2,1,1,2,1,2,1,1.339850266981,1,0.4770291951736,1
8,2,1,1,6,1,6,1,1.32985138439159,1,0.670217843122373,1
8,2,1,1,2,0,5,1,1.12987373260338,1,0.55370912894432,1
8,2,1,2,1,0,8,2,1.0498826718881,2,0.546378865610677,1
8,2,1,1,7,1,7,1,1.15987038037162,1,0.574274195862017,1
8,2,1,1,3,1,3,1,1.21986367590808,1,0.471069714931218,1
8,2,1,2,5,1,5,2,1.06988043706692,2,0.508846697790432,1
8,2,1,1,2,1,2,1,1.16986926296103,1,0.437655330009875,1
8,2,1,2,5,1,5,1,1.03988378929869,2,0.65340439308784,0
8,2,1,2,5,1,5,1,1.35984803215983,2,0.732352865710709,0
8,2,1,1,3,1,3,1,1.21986367590808,1,0.614610114695097,1
8,2,1,1,3,1,3,1,1.37984579733865,1,0.678973829544702,1
8,2,1,2,3,1,3,1,1.22986255849749,1,0.506959116491998,1
8,2,1,1,4,0,8,1,1.0498826718881,2,0.819493133254582,0
8,2,1,2,8,1,8,1,1.00988714153046,1,0.783297939296972,1
8,2,1,1,2,1,2,1,1.15987038037162,2,0.910110921437081,0
8,2,1,2,3,1,3,1,1.32985138439159,2,0.618378032455439,0
8,2,1,1,2,0,5,2,1.09987708483515,2,0.748725890172864,1
8,2,1,1,7,0,1,1,1.38984467992806,1,0.000478159086924279,1
8,2,1,2,1,1,1,1,1.16986926296103,1,1.12534469564889,1
8,2,1,1,6,0,2,2,1.18986702813985,2,0.721074167486222,1
8,2,1,1,8,1,8,2,1.06988043706692,2,0.914514271569715,1
8,2,1,1,5,1,5,2,1.18986702813985,2,0.879682314000092,1
8,2,1,2,1,1,1,2,1.05988155447751,2,0.664509215277576,1
8,2,1,1,8,1,8,2,1.15987038037162,2,0.652290801626805,1
8,2,1,1,7,1,7,2,1.21986367590808,2,0.732939999184964,1
8,2,1,1,5,0,3,1,1.11987485001397,1,0.635300758745871,1
8,2,1,1,8,1,8,2,1.26985808885513,1,0.860065112950906,0
8,2,1,2,4,0,5,1,1.09987708483515,2,0.563915289771103,0
8,2,1,2,4,1,4,2,1.339850266981,2,0.547649730355261,1
8,2,1,2,7,0,1,1,1.15987038037162,1,0.576622729762676,1
8,2,1,1,4,1,4,2,1.21986367590808,2,0.678353490577138,1
8,2,1,2,7,1,7,2,1.32985138439159,2,0.467040077519414,1
8,2,1,1,3,1,3,2,1.24986032367631,2,0.461994955783666,1
8,2,1,1,2,0,8,2,1.01988602411987,2,0.53583551810334,1
8,2,1,1,8,1,8,2,1.27985697144454,2,0.504037636916109,1
8,2,1,2,1,1,1,2,1.24986032367631,1,0.696310718883979,0
8,2,1,2,4,0,1,1,1.39984356251747,1,0.449190616127453,1
8,2,1,1,2,1,2,2,1.13987261519279,2,0.526847998840822,1
8,2,1,1,4,1,4,1,1.18986702813985,1,0.507753029623927,1
8,2,1,1,6,1,6,2,1.28985585403395,2,0.795607818987264,1
8,2,1,2,3,0,4,2,1.06988043706692,2,0.8279448366211,1
8,2,1,1,4,1,4,2,1.22986255849749,2,0.510189407146754,1
8,2,1,1,7,1,7,2,1.15987038037162,2,0.58904792307294,1
8,2,1,1,7,1,7,2,1.16986926296103,2,0.568891887445716,1
8,2,1,1,1,1,1,2,1.01988602411987,2,0.504669748741435,1
8,2,1,2,3,1,3,1,1.09987708483515,2,0.627405700175586,0
8,2,1,1,8,1,8,1,1.37984579733865,1,0.535266798584416,1
8,2,1,1,4,1,4,2,1.10987596742456,2,0.902358646482753,1
8,2,1,1,6,0,8,2,1.06988043706692,2,0.882275964808287,1
8,2,1,1,1,1,1,1,1.29985473662336,1,0.511185270044734,1
8,2,1,1,3,0,7,1,1.19986591072926,1,0.370462809094533,1
8,2,1,2,8,1,8,1,1.27985697144454,1,0.485244535808306,1
8,2,1,2,3,1,3,1,1.03988378929869,2,0.47151225358175,0
8,2,1,2,4,1,4,1,1.07987931965633,1,0.676085555460304,1
8,2,1,1,6,1,6,1,1.09987708483515,2,0.730138361248464,0
8,2,1,2,2,1,2,1,1.07987931965633,1,0.577563652665049,1
8,2,1,2,7,1,7,2,1.29985473662336,2,0.456515747704543,1
8,2,1,1,6,1,6,1,1.31985250180218,2,0.551137816377377,0
8,2,1,1,1,0,4,2,1.12987373260338,2,0.4389989449719,1
8,2,1,2,2,0,8,1,1.28985585403395,1,0.603826782040414,1
8,2,1,2,5,1,5,1,1.02988490670928,2,0.560075829269408,0
8,2,1,2,5,1,5,1,1.34984914957042,2,0.574325211571704,0
8,2,1,2,5,0,3,2,1.14987149778221,2,0.804911394163355,1
8,2,1,1,6,1,6,2,1.25985920626572,2,0.513052626176432,1
8,2,1,1,1,1,1,2,1.13987261519279,2,0.583217944247735,1
8,2,1,2,1,1,1,1,1.18986702813985,1,0.503604758045185,1
8,2,1,2,3,1,3,1,1.15987038037162,1,0.596293059599702,1
8,2,1,2,4,1,4,2,1.12987373260338,2,0.552789336810747,1
8,2,1,2,2,1,2,1,1.06988043706692,1,0.447026221774649,1
