subject,session,trial,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
6,2,1,2,1,7,1,7,2,1.22963596405291,0,NaN,0
6,2,2,2,2,5,1,5,2,1.13966260082953,0,NaN,0
6,2,3,2,1,7,0,3,1,1.03969219724799,0,NaN,0
6,2,4,2,1,4,1,4,1,1.09967443939691,0,NaN,0
6,2,5,2,1,6,1,6,2,1.12966556047137,0,NaN,0
6,2,6,2,1,3,1,3,2,1.34960044835076,0,NaN,0
6,2,7,2,2,8,1,8,2,1.23963300441107,0,NaN,0
6,2,8,2,2,4,1,4,2,1.12966556047137,0,NaN,0
6,2,9,2,1,1,1,1,1,1.28961820620183,0,NaN,0
6,2,10,2,1,1,0,4,1,1.28961820620183,0,NaN,0
6,2,11,2,1,3,1,3,1,1.32960636763445,0,NaN,0
6,2,12,2,2,2,0,3,1,1.02969515688984,0,NaN,0
6,2,13,2,1,4,1,4,2,1.03969219724799,0,NaN,0
6,2,14,2,2,1,0,7,1,1.3196093272763,0,NaN,0
6,2,15,2,2,2,1,2,2,1.17965076226214,0,NaN,0
6,2,16,2,1,5,1,5,2,1.21963892369476,0,NaN,0
6,2,17,2,2,2,1,2,1,1.30961228691814,0,NaN,0
6,2,18,2,1,8,1,8,1,1.14965964118768,0,NaN,0
6,2,19,2,2,3,1,3,1,1.1896478026203,0,NaN,0
6,2,20,2,2,7,1,7,1,1.23963300441107,0,NaN,0
6,2,21,2,1,2,1,2,2,1.37959156942522,0,NaN,0
6,2,22,2,1,5,1,5,1,1.23963300441107,0,NaN,0
6,2,23,2,1,3,1,3,1,1.17965076226214,0,NaN,0
6,2,24,2,2,4,1,4,2,1.23963300441107,0,NaN,0
6,2,25,2,1,3,0,4,1,1.07968035868061,0,NaN,0
6,2,26,2,1,4,1,4,1,1.09967443939691,0,NaN,0
6,2,27,2,1,8,1,8,2,1.09967443939691,0,NaN,0
6,2,28,2,2,6,1,6,2,1.23963300441107,0,NaN,0
6,2,29,2,1,6,1,6,2,1.34960044835076,0,NaN,0
6,2,30,2,2,8,1,8,2,1.10967147975507,0,NaN,0
6,2,31,2,2,3,1,3,1,1.30961228691814,0,NaN,0
6,2,32,2,2,4,0,7,1,1.13966260082953,0,NaN,0
6,2,33,2,1,4,1,4,2,1.01969811653168,0,NaN,0
6,2,34,2,1,7,1,7,2,1.30961228691814,0,NaN,0
6,2,35,2,1,1,1,1,2,1.15965668154584,0,NaN,0
6,2,36,2,1,6,0,3,2,1.21963892369476,0,NaN,0
6,2,37,2,2,2,1,2,2,1.04968923760614,0,NaN,0
6,2,38,2,1,3,0,1,2,1.17965076226214,0,NaN,0
6,2,39,2,1,7,1,7,1,1.29961524655999,0,NaN,0
6,2,40,2,1,6,1,6,1,1.14965964118768,0,NaN,0
6,2,41,2,2,1,1,1,1,1.0596862779643,0,NaN,0
6,2,42,2,2,4,1,4,1,1.34960044835076,0,NaN,0
6,2,43,2,1,8,0,5,2,1.11966852011322,0,NaN,0
6,2,44,2,2,7,1,7,1,1.12966556047137,0,NaN,0
6,2,45,2,1,6,0,3,1,1.30961228691814,0,NaN,0
6,2,46,2,1,2,1,2,1,1.35959748870891,0,NaN,0
6,2,47,2,1,7,1,7,1,1.11966852011322,0,NaN,0
6,2,48,2,2,7,0,3,1,1.38958860978337,0,NaN,0
6,2,49,2,1,6,1,6,1,1.07968035868061,0,NaN,0
6,2,50,2,2,6,1,6,1,1.37959156942522,0,NaN,0
6,2,51,2,1,8,0,4,2,1.36959452906706,0,NaN,0
6,2,52,2,1,5,1,5,1,1.02969515688984,0,NaN,0
6,2,53,2,1,8,1,8,1,1.15965668154584,0,NaN,0
6,2,54,2,1,1,1,1,1,1.37959156942522,0,NaN,0
6,2,55,2,2,6,1,6,2,1.17965076226214,0,NaN,0
6,2,56,2,1,2,1,2,1,1.36959452906706,0,NaN,0
6,2,57,2,1,5,1,5,1,1.26962412548553,0,NaN,0
6,2,58,2,1,1,1,1,2,1.28961820620183,0,NaN,0
6,2,59,2,2,8,1,8,1,1.06968331832245,0,NaN,0
6,2,60,2,2,5,1,5,2,1.04968923760614,0,NaN,0
6,2,61,2,1,2,0,7,2,1.14965964118768,0,NaN,0
6,2,62,2,1,6,1,6,2,1.13966260082953,0,NaN,0
6,2,63,2,1,1,1,1,2,1.13966260082953,0,NaN,0
6,2,64,2,2,4,1,4,1,1.24963004476922,0,NaN,0
6,2,65,2,1,4,0,2,2,1.27962116584368,0,NaN,0
6,2,66,2,2,2,1,2,2,1.21963892369476,0,NaN,0
6,2,67,2,1,8,1,8,2,1.29961524655999,0,NaN,0
6,2,68,2,1,7,1,7,1,1.29961524655999,0,NaN,0
6,2,69,2,2,8,1,8,1,1.38958860978337,0,NaN,0
6,2,70,2,2,5,1,5,2,1.02969515688984,0,NaN,0
6,2,71,2,2,1,1,1,2,1.08967739903876,0,NaN,0
6,2,72,2,1,5,0,1,2,1.07968035868061,0,NaN,0
6,2,73,2,2,1,1,1,2,1.06968331832245,0,NaN,0
6,2,74,2,2,3,1,3,1,1.03969219724799,0,NaN,0
6,2,75,2,2,2,1,2,1,1.2096418833366,0,NaN,0
6,2,76,2,2,7,1,7,2,1.11966852011322,0,NaN,0
6,2,77,2,1,3,1,3,1,1.36959452906706,0,NaN,0
