subject,session,trial,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
3,2,1,2,1,5,1,5,1,1.20987690612983,0,NaN,0
3,2,2,2,1,7,1,7,1,1.13988402726281,0,NaN,0
3,2,3,2,2,7,1,7,2,1.08988911378638,0,NaN,0
3,2,4,2,2,7,0,5,1,1.20987690612983,0,NaN,0
3,2,5,2,2,4,1,4,2,1.25987181960627,0,NaN,0
3,2,6,2,2,3,0,4,2,1.08988911378638,0,NaN,0
3,2,7,2,1,7,1,7,1,1.0698911483958,0,NaN,0
3,2,8,2,2,3,1,3,2,1.16988097534868,0,NaN,0
3,2,9,2,1,1,1,1,1,1.12988504456753,0,NaN,0
3,2,10,2,2,7,0,2,1,1.08988911378638,0,NaN,0
3,2,11,2,2,8,1,8,2,1.0698911483958,0,NaN,0
3,2,12,2,1,6,1,6,1,1.33986368116857,0,NaN,0
3,2,13,2,1,7,1,7,1,1.15988199265339,0,NaN,0
3,2,14,2,1,4,1,4,2,1.25987181960627,0,NaN,0
3,2,15,2,1,5,1,5,1,1.37985961194972,0,NaN,0
3,2,16,2,1,8,1,8,2,1.15988199265339,0,NaN,0
3,2,17,2,1,2,1,2,2,1.16988097534868,0,NaN,0
3,2,18,2,1,4,0,1,1,1.319865715778,0,NaN,0
3,2,19,2,1,2,1,2,2,1.29986775038742,0,NaN,0
3,2,20,2,2,4,1,4,2,1.00989725222407,0,NaN,0
3,2,21,2,2,1,1,1,2,1.21987588882512,0,NaN,0
3,2,22,2,1,6,0,1,1,1.12988504456753,0,NaN,0
3,2,23,2,2,4,0,1,1,1.34986266386386,0,NaN,0
3,2,24,2,2,2,1,2,2,1.37985961194972,0,NaN,0
3,2,25,2,1,3,0,1,1,1.08988911378638,0,NaN,0
3,2,26,2,2,2,1,2,1,1.04989318300522,0,NaN,0
3,2,27,2,2,5,1,5,2,1.09988809648166,0,NaN,0
3,2,28,2,2,6,0,1,2,1.38985859464501,0,NaN,0
3,2,29,2,1,5,1,5,1,1.20987690612983,0,NaN,0
3,2,30,2,1,2,1,2,2,1.32986469847328,0,NaN,0
3,2,31,2,2,2,1,2,1,1.27986978499684,0,NaN,0
3,2,32,2,1,1,1,1,2,1.01989623491936,0,NaN,0
3,2,33,2,2,3,1,3,1,1.07989013109109,0,NaN,0
3,2,34,2,1,3,1,3,1,1.319865715778,0,NaN,0
3,2,35,2,1,4,1,4,1,1.10988707917695,0,NaN,0
3,2,36,2,1,6,1,6,2,1.00989725222407,0,NaN,0
3,2,37,2,2,6,1,6,1,1.32986469847328,0,NaN,0
3,2,38,2,1,1,1,1,2,1.04989318300522,0,NaN,0
3,2,39,2,2,5,1,5,2,1.23987385421569,0,NaN,0
3,2,40,2,2,8,1,8,1,1.11988606187224,0,NaN,0
3,2,41,2,1,1,1,1,2,1.319865715778,0,NaN,0
3,2,42,2,1,3,1,3,2,1.34986266386386,0,NaN,0
3,2,43,2,1,1,1,1,1,1.11988606187224,0,NaN,0
3,2,44,2,1,5,1,5,2,1.3998575773403,0,NaN,0
3,2,45,2,2,8,1,8,2,1.36986062925444,0,NaN,0
3,2,46,2,1,6,1,6,1,1.12988504456753,0,NaN,0
3,2,47,2,2,7,1,7,2,1.35986164655915,0,NaN,0
3,2,48,2,2,8,1,8,1,1.28986876769213,0,NaN,0
3,2,49,2,2,6,1,6,2,1.11988606187224,0,NaN,0
3,2,50,2,1,2,1,2,1,1.22987487152041,0,NaN,0
3,2,51,2,2,6,1,6,1,1.26987080230156,0,NaN,0
3,2,52,2,2,5,0,1,2,1.38985859464501,0,NaN,0
3,2,53,2,2,8,0,5,2,1.10988707917695,0,NaN,0
3,2,54,2,2,2,0,1,1,1.25987181960627,0,NaN,0
3,2,55,2,1,1,1,1,2,1.34986266386386,0,NaN,0
3,2,56,2,2,7,1,7,2,1.05989216570051,0,NaN,0
3,2,57,2,1,7,1,7,1,1.13988402726281,0,NaN,0
3,2,58,2,1,1,0,6,1,1.36986062925444,0,NaN,0
3,2,59,2,1,5,0,2,1,1.19987792343454,0,NaN,0
3,2,60,2,1,8,1,8,2,1.16988097534868,0,NaN,0
3,2,61,2,2,8,1,8,2,1.30986673308271,0,NaN,0
3,2,62,2,1,4,1,4,1,1.07989013109109,0,NaN,0
3,2,63,2,2,8,1,8,1,1.26987080230156,0,NaN,0
3,2,64,2,1,7,1,7,1,1.10988707917695,0,NaN,0
3,2,65,2,2,3,1,3,1,1.37985961194972,0,NaN,0
3,2,66,2,1,3,1,3,2,1.15988199265339,0,NaN,0
3,2,67,2,2,3,1,3,2,1.319865715778,0,NaN,0
3,2,68,2,1,1,1,1,1,1.0698911483958,0,NaN,0
3,2,69,2,2,4,1,4,1,1.35986164655915,0,NaN,0
3,2,70,2,2,6,1,6,1,1.05989216570051,0,NaN,0
3,2,71,2,2,4,1,4,2,1.27986978499684,0,NaN,0
3,2,72,2,2,8,0,4,2,1.11988606187224,0,NaN,0
3,2,73,2,1,5,1,5,1,1.319865715778,0,NaN,0
3,2,74,2,1,2,1,2,1,1.21987588882512,0,NaN,0
3,2,75,2,2,6,1,6,1,1.17987995804397,0,NaN,0
3,2,76,2,2,5,1,5,2,1.04989318300522,0,NaN,0
3,2,77,2,2,2,0,7,2,1.16988097534868,0,NaN,0
3,2,78,2,2,1,0,2,2,1.00989725222407,0,NaN,0
3,2,79,2,1,4,1,4,2,1.25987181960627,0,NaN,0
3,2,80,2,1,3,1,3,2,1.24987283691098,0,NaN,0
3,2,81,2,2,5,1,5,1,1.1498830099581,0,NaN,0
3,2,82,2,2,8,1,8,1,1.09988809648166,0,NaN,0
3,2,83,2,1,3,1,3,2,1.03989420030994,0,NaN,0
3,2,84,2,1,6,0,4,1,1.17987995804397,0,NaN,0
