subject,session,trial,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
4,2,1,1,1,2,1,2,1,1.15965175583216,1,0.756375909149938,1
4,2,2,1,1,1,1,1,2,1.10966676635664,2,0.574235382699044,1
4,2,3,1,2,6,0,8,2,1.31960372215384,2,0.668931407462878,1
4,2,4,1,1,3,1,3,1,1.15965175583216,1,0.69400397258687,1
4,2,5,1,1,3,1,3,1,1.00969678740559,1,0.66985000024215,1
4,2,6,1,1,8,0,1,1,1.07967577267133,1,0.808248746487152,1
4,2,7,1,1,3,1,3,2,1.14965475793706,2,0.504664096393753,1
4,2,8,1,2,4,1,4,1,1.06967877477622,1,0.791317787201478,1
4,2,9,1,1,1,1,1,2,1.18964274951748,2,0.651841647377296,1
4,2,10,1,1,2,1,2,1,1.2296307410979,1,0.570093162185003,1
4,2,11,1,1,2,1,2,2,1.17964575162237,2,0.530914695460524,1
4,2,12,1,2,1,0,2,2,1.08967277056643,2,0.659366011326711,1
4,2,13,1,2,2,1,2,2,1.19963974741258,2,0.437769900776402,1
4,2,14,1,2,3,1,3,1,1.30960672425874,1,0.522464611227406,1
4,2,15,1,1,7,1,7,1,1.30960672425874,1,0.686855370673584,1
4,2,16,1,1,7,1,7,1,1.24962473688811,1,0.477485781340874,1
4,2,17,1,2,7,1,7,1,1.06967877477622,1,0.5498641640188,1
4,2,18,1,2,8,1,8,1,1.2296307410979,1,0.442311261544091,1
4,2,19,1,2,3,1,3,2,1.14965475793706,2,0.636883296238011,1
4,2,20,1,2,4,0,5,2,1.11966376425175,2,0.605521421144658,1
4,2,21,1,2,3,0,4,2,1.36958871162937,2,0.53599289986596,1
4,2,22,1,2,8,1,8,2,1.00969678740559,2,0.522521346163558,1
4,2,23,1,1,2,1,2,2,1.28961272846853,2,0.418950437899184,1
4,2,24,1,1,2,1,2,2,1.08967277056643,2,0.405578099062041,1
4,2,25,1,2,6,1,6,1,1.24962473688811,1,0.791926476083972,1
4,2,26,1,1,8,1,8,2,1.0196937853007,2,0.564580180005578,1
4,2,27,1,1,8,1,8,1,1.36958871162937,1,0.54306024822472,1
4,2,28,1,1,4,1,4,2,1.03968778109091,2,0.447748692175082,1
4,2,29,1,2,5,0,6,2,0.999699789510487,2,0.622069490887952,1
4,2,30,1,1,6,0,4,2,1.21963374320279,2,0.594515128697822,1
4,2,31,1,2,1,1,1,1,1.38958270741958,1,0.439073663899762,1
4,2,32,1,1,1,0,5,1,1.24962473688811,1,0.63736369003891,1
4,2,33,1,2,8,0,1,1,1.07967577267133,1,0.664131460835051,1
4,2,34,1,1,5,1,5,1,1.27961573057342,1,0.531381974655233,1
4,2,35,1,1,6,1,6,1,1.15965175583216,1,0.44488828206886,1
4,2,36,1,2,7,0,6,1,1.33959771794405,1,0.559537328022998,1
4,2,37,1,1,7,1,7,1,1.09966976846154,2,0.751946592752574,0
4,2,38,1,1,5,1,5,2,1.34959471583916,2,0.453220334828075,1
4,2,39,1,2,7,1,7,2,1.0296907831958,2,0.459059186512604,1
4,2,40,1,2,6,1,6,1,1.33959771794405,1,0.63407876576639,1
4,2,41,1,2,2,1,2,2,1.07967577267133,2,0.602280402299584,1
4,2,42,1,2,5,1,5,1,1.37958570952447,1,0.544843549849247,1
4,2,43,1,1,1,1,1,2,1.37958570952447,2,0.527435332864115,1
4,2,44,1,1,7,1,7,2,1.35959171373426,2,0.555936512751941,1
4,2,45,1,2,2,0,8,1,1.15965175583216,1,0.642439613644456,1
4,2,46,1,1,8,1,8,1,1.31960372215384,1,0.516788551745776,1
4,2,47,1,1,6,1,6,1,1.31960372215384,2,0.795402417479636,0
4,2,48,1,2,7,1,7,2,1.04968477898601,2,0.548044369570562,1
4,2,49,1,1,2,1,2,2,1.0296907831958,2,0.488329566684115,1
4,2,50,1,2,5,1,5,1,1.27961573057342,1,0.544945615714823,1
4,2,51,1,2,4,1,4,2,1.19963974741258,2,0.50730070285681,1
4,2,52,1,2,2,0,8,2,1.37958570952447,2,0.605935101504656,1
4,2,53,1,2,7,1,7,2,1.11966376425175,2,0.4404050817393,1
4,2,54,1,2,4,1,4,1,1.21963374320279,1,0.522959260040807,1
4,2,55,1,2,6,1,6,1,1.30960672425874,1,0.442068926389766,1
4,2,56,1,2,7,0,1,1,1.15965175583216,1,0.575705359227868,1
4,2,57,1,1,4,1,4,1,1.17964575162237,1,0.528372457154546,1
4,2,58,1,1,3,0,7,2,1.12966076214685,2,0.638849917279003,1
4,2,59,1,2,4,1,4,2,1.03968778109091,2,0.477304172525692,1
4,2,60,1,1,3,1,3,2,1.239627738993,2,0.437973747404612,1
4,2,61,1,1,6,1,6,1,1.07967577267133,1,0.646114554961969,1
4,2,62,1,1,4,1,4,2,1.03968778109091,2,0.812657820768436,1
4,2,63,1,2,5,1,5,1,1.18964274951748,1,0.491117561345163,1
4,2,64,1,2,5,1,5,2,1.09966976846154,2,0.493921236513415,1
4,2,65,1,2,6,1,6,1,1.18964274951748,2,0.500237631000346,0
4,2,66,1,1,1,1,1,1,1.0296907831958,1,0.486614118903162,1
4,2,67,1,2,3,1,3,2,1.16964875372727,2,0.651170236453254,1
4,2,68,1,1,5,1,5,2,1.15965175583216,2,0.827796640323868,1
4,2,69,1,2,5,1,5,1,1.25962173478321,1,0.502102186177581,1
4,2,70,1,1,3,1,3,2,1.14965475793706,2,0.568628317461844,1
4,2,71,1,2,8,1,8,1,1.34959471583916,1,0.413381290984034,1
4,2,72,1,2,1,1,1,2,1.18964274951748,2,0.505682474236892,1
4,2,73,1,2,1,1,1,1,1.04968477898601,1,0.568320409267471,1
4,2,74,1,2,8,1,8,2,1.15965175583216,2,0.416805914344877,1
4,2,75,1,1,4,0,8,1,1.0296907831958,2,0.889068660391786,0
4,2,76,1,1,1,1,1,2,1.35959171373426,2,0.431583226871226,1
4,2,77,1,2,8,1,8,1,1.30960672425874,1,0.424217378622416,1
4,2,78,1,1,5,0,6,2,1.13965776004196,2,0.625154559935254,1
4,2,79,1,2,4,1,4,1,1.14965475793706,1,0.481121663935483,1
4,2,80,1,2,6,1,6,2,1.19963974741258,2,0.491502731687433,1
4,2,81,1,1,1,1,1,1,1.31960372215384,1,0.631288490305451,1
4,2,82,1,1,8,1,8,2,1.28961272846853,2,0.428125531891055,1
4,2,83,1,1,1,1,1,1,1.05968177688112,1,0.492350619622812,1
4,2,84,1,1,7,0,2,2,1.18964274951748,1,0.65332787461557,0
4,2,85,1,2,3,1,3,1,1.16964875372727,1,0.469385800130112,1
4,2,86,1,1,6,1,6,2,1.05968177688112,2,0.443852228014293,1
4,2,87,1,1,1,1,1,1,1.14965475793706,1,0.466362882922112,1
4,2,88,1,1,6,1,6,1,1.12966076214685,1,0.551544544479839,1
4,2,89,1,1,4,1,4,2,1.33959771794405,2,0.45964164617908,1
4,2,90,1,1,8,1,8,2,1.17964575162237,2,0.42437817512473,1
4,2,91,1,1,3,1,3,1,1.12966076214685,1,0.402198806626984,1
4,2,92,1,1,3,1,3,2,1.15965175583216,2,0.532488163353264,1
4,2,93,1,2,1,0,5,2,1.32960072004895,2,0.671108717537209,1
4,2,94,1,1,1,1,1,1,1.0296907831958,1,0.487678397874333,1
4,2,95,1,1,2,1,2,1,1.28961272846853,1,0.380183655834117,1
4,2,96,1,2,4,0,8,1,1.33959771794405,1,0.60083522948662,1
4,2,97,1,2,8,0,3,2,1.38958270741958,1,0.73117732974606,0
4,2,98,1,1,5,1,5,2,1.2296307410979,2,0.425908022689327,1
4,2,99,1,1,6,1,6,1,1.0296907831958,1,0.546304118073749,1
4,2,100,1,1,5,0,2,2,1.25962173478321,1,0.959064745964497,0
4,2,101,1,1,3,1,3,2,1.19963974741258,2,0.641636771537378,1
4,2,102,1,1,2,0,7,2,1.09966976846154,2,0.886145813346957,1
4,2,103,1,2,3,1,3,2,1.03968778109091,2,0.47665214841436,1
4,2,104,1,2,4,1,4,2,1.12966076214685,2,0.403226592776264,1
4,2,105,1,1,3,1,3,2,1.37958570952447,2,0.359908471436938,1
4,2,106,1,2,1,1,1,1,1.30960672425874,1,0.494303270756063,1
4,2,107,1,1,3,0,4,2,1.05968177688112,2,0.535194904461605,1
4,2,108,1,2,7,0,2,2,1.11966376425175,1,0.979583691014341,0
4,2,109,1,1,3,1,3,1,1.04968477898601,1,0.453773144075967,1
4,2,110,1,1,8,1,8,2,1.26961873267832,2,0.466366874323285,1
4,2,111,1,2,2,1,2,2,1.2296307410979,2,0.433386200409586,1
4,2,112,1,1,7,1,7,2,1.16964875372727,2,0.379270479956176,1
4,2,113,1,1,5,1,5,1,1.12966076214685,1,0.396368507948864,1
4,2,114,1,1,3,1,3,2,1.06967877477622,2,0.492399941953408,1
4,2,115,1,1,5,1,5,1,1.34959471583916,1,0.410745824921833,1
4,2,116,1,1,2,1,2,2,1.36958871162937,2,0.427135664065645,1
4,2,117,1,1,2,0,8,2,1.16964875372727,1,0.869690401161279,0
4,2,118,1,2,6,1,6,2,1.03968778109091,2,0.444092567466214,1
4,2,119,1,2,7,1,7,1,1.05968177688112,1,0.40263871620482,1
4,2,120,1,1,6,1,6,1,1.25962173478321,1,0.441254395176657,1
4,2,121,1,1,7,1,7,1,1.34959471583916,1,0.417800343773706,1
4,2,122,1,2,2,1,2,1,1.04968477898601,1,0.502274671784107,1
4,2,123,1,2,5,1,5,1,1.13965776004196,1,0.554700318371033,1
4,2,124,1,1,2,1,2,2,1.0296907831958,2,0.529513998275434,1
4,2,125,1,1,4,1,4,1,1.31960372215384,1,0.521648654512319,1
4,2,126,1,2,6,1,6,2,1.17964575162237,2,0.412155075109695,1
4,2,127,1,2,8,1,8,2,1.13965776004196,2,0.618655416232286,1
4,2,128,1,2,8,1,8,1,1.0196937853007,1,0.481643397264634,1
4,2,129,1,1,8,0,5,2,1.31960372215384,2,0.865627153396417,1
4,2,130,1,1,4,0,7,2,1.04968477898601,1,0.940115562507344,0
4,2,131,1,1,8,1,8,1,1.05968177688112,1,0.412646017621228,1
