subject,session,trial,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
7,2,1,1,1,4,1,4,2,1.26985805431877,1,0.923837976957657,0
7,2,2,1,2,6,1,6,2,1.16986923114407,2,0.526035751954623,1
7,2,3,1,1,2,1,2,1,1.24986028968383,1,0.468849710539871,1
7,2,4,1,1,3,1,3,1,1.2598591720013,2,0.722595430816,0
7,2,5,1,1,6,1,6,2,1.3298513482236,2,0.667593701116857,1
7,2,6,1,2,3,0,2,2,1.01988599638201,2,0.619056459447165,1
7,2,7,1,1,4,1,4,2,1.38984464212842,2,0.558046966927577,1
7,2,8,1,1,5,1,5,2,1.0898781726043,2,0.927707915623614,1
7,2,9,1,2,6,1,6,1,1.2598591720013,1,0.784803940212441,1
7,2,10,1,2,7,1,7,1,1.22986252504889,2,0.92445952170965,0
7,2,11,1,2,4,1,4,1,1.37984575981095,1,0.6012357239415,1
7,2,12,1,1,2,1,2,2,1.33985023054107,2,0.489038594940212,1
7,2,13,1,2,7,1,7,1,1.09987705492177,1,0.919865101544929,1
7,2,14,1,2,6,0,2,1,1.22986252504889,1,0.62755975915934,1
7,2,15,1,1,2,0,3,1,1.3298513482236,2,0.88841535973188,0
7,2,16,1,2,4,1,4,2,1.14987146650913,2,0.772206716306755,1
7,2,17,1,1,5,0,4,1,1.34984911285854,1,0.720902860917704,1
7,2,18,1,1,2,1,2,2,1.04988264333442,2,0.556757691731036,1
7,2,19,1,1,6,1,6,1,1.04988264333442,1,1.0335027412566,1
7,2,20,1,2,1,1,1,2,1.1598703488266,2,0.487250333109841,1
7,2,21,1,2,7,0,8,2,1.12987370187418,2,0.622094451860903,1
7,2,22,1,1,6,1,6,1,1.28985581895371,1,0.712259192914644,1
7,2,23,1,1,8,0,6,1,1.06988040796936,1,0.706794187484775,1
7,2,24,1,2,7,1,7,2,1.06988040796936,2,0.640492055757932,1
7,2,25,1,2,6,1,6,1,1.34984911285854,1,0.663402273785323,1
7,2,26,1,2,3,1,3,2,1.10987593723924,2,0.607201527207508,1
7,2,27,1,2,5,1,5,2,1.06988040796936,2,0.744098343533551,1
7,2,28,1,2,1,0,8,1,1.28985581895371,1,0.858896964844462,1
7,2,29,1,2,8,1,8,1,1.01988599638201,2,0.825132504645808,0
