subject,session,trial,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
4,1,1,2,2,7,1,7,2,1.06968243546257,0,NaN,0
4,1,2,2,2,3,0,6,1,1.31960823814075,0,NaN,0
4,1,3,2,2,2,1,2,1,1.31960823814075,0,NaN,0
4,1,4,2,1,8,0,2,2,1.25962604549799,0,NaN,0
4,1,5,2,1,8,1,8,2,1.11966759599821,0,NaN,0
4,1,6,2,2,4,1,4,2,1.31960823814075,0,NaN,0
4,1,7,2,1,6,0,4,2,1.36959339867638,0,NaN,0
4,1,8,2,2,2,1,2,1,1.14965869231959,0,NaN,0
4,1,9,2,1,7,1,7,2,1.13966166021246,0,NaN,0
4,1,10,2,1,3,1,3,1,1.30961120603362,0,NaN,0
4,1,11,2,1,7,1,7,1,1.35959636656925,0,NaN,0
4,1,12,2,2,8,1,8,1,1.20964088496235,0,NaN,0
4,1,13,2,1,2,1,2,1,1.21963791706948,0,NaN,0
4,1,14,2,1,6,0,3,1,1.36959339867638,0,NaN,0
4,1,15,2,2,4,0,7,2,1.35959636656925,0,NaN,0
4,1,16,2,1,8,1,8,1,1.27962010971224,0,NaN,0
4,1,17,2,1,5,1,5,2,1.13966166021246,0,NaN,0
4,1,18,2,2,1,0,6,2,1.32960527024787,0,NaN,0
4,1,19,2,2,8,1,8,1,1.12966462810534,0,NaN,0
4,1,20,2,2,1,1,1,1,1.29961417392649,0,NaN,0
4,1,21,2,2,5,1,5,2,1.23963198128373,0,NaN,0
4,1,22,2,1,3,1,3,2,1.30961120603362,0,NaN,0
4,1,23,2,2,1,1,1,1,1.24962901339086,0,NaN,0
4,1,24,2,1,3,1,3,1,1.00970024281981,0,NaN,0
4,1,25,2,2,6,1,6,1,1.23963198128373,0,NaN,0
4,1,26,2,1,1,0,8,1,1.06968243546257,0,NaN,0
4,1,27,2,1,6,1,6,2,1.339602302355,0,NaN,0
4,1,28,2,2,4,1,4,2,1.24962901339086,0,NaN,0
4,1,29,2,1,8,1,8,2,1.30961120603362,0,NaN,0
4,1,30,2,2,5,1,5,1,1.36959339867638,0,NaN,0
4,1,31,2,1,7,0,8,2,1.30961120603362,0,NaN,0
4,1,32,2,2,1,1,1,1,1.38958746289063,0,NaN,0
4,1,33,2,1,6,1,6,2,1.0796794675697,0,NaN,0
4,1,34,2,1,1,1,1,1,1.14965869231959,0,NaN,0
4,1,35,2,1,6,1,6,2,1.0796794675697,0,NaN,0
4,1,36,2,1,7,1,7,1,1.26962307760511,0,NaN,0
4,1,37,2,1,2,1,2,1,1.02969430703407,0,NaN,0
4,1,38,2,2,4,1,4,2,1.04968837124832,0,NaN,0
4,1,39,2,1,1,1,1,1,1.05968540335545,0,NaN,0
4,1,40,2,2,6,1,6,1,1.11966759599821,0,NaN,0
4,1,41,2,2,2,0,4,1,1.09967353178396,0,NaN,0
4,1,42,2,2,7,1,7,1,1.14965869231959,0,NaN,0
4,1,43,2,1,2,1,2,1,1.11966759599821,0,NaN,0
4,1,44,2,1,4,1,4,2,1.04968837124832,0,NaN,0
4,1,45,2,2,5,1,5,1,1.1896468207481,0,NaN,0
4,1,46,2,1,6,1,6,1,1.32960527024787,0,NaN,0
4,1,47,2,2,3,1,3,1,1.19964385285522,0,NaN,0
4,1,48,2,1,4,1,4,1,1.16965275653384,0,NaN,0
4,1,49,2,1,8,1,8,1,1.25962604549799,0,NaN,0
4,1,50,2,1,5,0,1,2,1.25962604549799,0,NaN,0
4,1,51,2,2,2,1,2,1,1.35959636656925,0,NaN,0
4,1,52,2,2,6,1,6,2,1.05968540335545,0,NaN,0
4,1,53,2,2,4,1,4,2,1.11966759599821,0,NaN,0
4,1,54,2,1,7,0,5,2,1.20964088496235,0,NaN,0
4,1,55,2,2,2,1,2,1,1.35959636656925,0,NaN,0
4,1,56,2,2,8,1,8,2,1.31960823814075,0,NaN,0
4,1,57,2,2,8,0,5,2,1.17964978864097,0,NaN,0
4,1,58,2,2,5,1,5,2,1.31960823814075,0,NaN,0
4,1,59,2,2,4,1,4,1,1.25962604549799,0,NaN,0
4,1,60,2,1,3,1,3,2,1.2296349491766,0,NaN,0
4,1,61,2,1,1,1,1,1,1.26962307760511,0,NaN,0
4,1,62,2,1,3,1,3,2,1.21963791706948,0,NaN,0
4,1,63,2,2,5,1,5,2,1.37959043078351,0,NaN,0
4,1,64,2,1,3,1,3,2,1.25962604549799,0,NaN,0
4,1,65,2,1,4,1,4,2,1.14965869231959,0,NaN,0
4,1,66,2,1,2,0,8,2,1.14965869231959,0,NaN,0
4,1,67,2,1,7,1,7,2,1.00970024281981,0,NaN,0
4,1,68,2,2,1,1,1,1,1.2296349491766,0,NaN,0
4,1,69,2,2,8,1,8,2,1.35959636656925,0,NaN,0
